file_id,score_level,num_sent,word_count,average_sent_length,count_the,count_this,count_that,count_these,count_those,count_a,count_an,count_one,freq_the,freq_this,freq_that,freq_these,freq_those,freq_a,freq_an,freq_one
178774,medium,17,323,0.05263157894736842,29,1,5,0,0,3,0,1,0.08978328173374613,0.0030959752321981426,0.015479876160990712,0.0,0.0,0.009287925696594427,0.0,0.0030959752321981426
1789659,medium,18,248,0.07258064516129033,13,2,5,1,0,6,0,0,0.05241935483870968,0.008064516129032258,0.020161290322580645,0.004032258064516129,0.0,0.024193548387096774,0.0,0.0
1789981,medium,13,292,0.04452054794520548,6,2,3,1,0,13,1,1,0.02054794520547945,0.00684931506849315,0.010273972602739725,0.003424657534246575,0.0,0.04452054794520548,0.003424657534246575,0.003424657534246575
1790794,medium,16,222,0.07207207207207207,6,4,1,0,0,7,0,4,0.02702702702702703,0.018018018018018018,0.0045045045045045045,0.0,0.0,0.03153153153153153,0.0,0.018018018018018018
1790870,medium,16,309,0.05177993527508091,23,2,8,0,0,2,1,1,0.0744336569579288,0.006472491909385114,0.025889967637540454,0.0,0.0,0.006472491909385114,0.003236245954692557,0.003236245954692557
179145,low,2,41,0.04878048780487805,2,0,1,0,0,1,0,0,0.04878048780487805,0.0,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.0
1799981,medium,15,451,0.03325942350332594,21,6,19,0,1,6,3,6,0.04656319290465632,0.013303769401330377,0.04212860310421286,0.0,0.0022172949002217295,0.013303769401330377,0.0066518847006651885,0.013303769401330377
1801303,high,13,386,0.03367875647668394,22,1,12,1,0,2,3,0,0.05699481865284974,0.0025906735751295338,0.031088082901554404,0.0025906735751295338,0.0,0.0051813471502590676,0.007772020725388601,0.0
1805847,medium,18,403,0.04466501240694789,21,2,7,0,1,10,3,5,0.052109181141439205,0.004962779156327543,0.017369727047146403,0.0,0.0024813895781637717,0.02481389578163772,0.007444168734491315,0.01240694789081886
1806306,medium,19,299,0.06354515050167224,11,1,4,1,2,3,1,0,0.03678929765886288,0.0033444816053511705,0.013377926421404682,0.0033444816053511705,0.006688963210702341,0.010033444816053512,0.0033444816053511705,0.0
1807688,medium,22,356,0.06179775280898876,20,1,6,0,0,15,2,0,0.056179775280898875,0.0028089887640449437,0.016853932584269662,0.0,0.0,0.042134831460674156,0.0056179775280898875,0.0
1807724,high,21,405,0.05185185185185185,15,2,9,0,0,12,0,0,0.037037037037037035,0.0049382716049382715,0.022222222222222223,0.0,0.0,0.02962962962962963,0.0,0.0
180798,medium,16,425,0.03764705882352941,29,3,9,0,0,13,1,1,0.06823529411764706,0.007058823529411765,0.021176470588235293,0.0,0.0,0.03058823529411765,0.002352941176470588,0.002352941176470588
1812668,low,8,140,0.05714285714285714,14,0,1,0,0,2,0,3,0.1,0.0,0.007142857142857143,0.0,0.0,0.014285714285714285,0.0,0.02142857142857143
181463,medium,15,260,0.057692307692307696,15,0,3,0,0,2,0,0,0.057692307692307696,0.0,0.011538461538461539,0.0,0.0,0.007692307692307693,0.0,0.0
1815259,high,15,408,0.03676470588235294,46,1,3,3,0,5,0,1,0.11274509803921569,0.0024509803921568627,0.007352941176470588,0.007352941176470588,0.0,0.012254901960784314,0.0,0.0024509803921568627
1815758,medium,16,266,0.06015037593984962,2,0,3,1,0,1,0,1,0.007518796992481203,0.0,0.011278195488721804,0.0037593984962406013,0.0,0.0037593984962406013,0.0,0.0037593984962406013
1821687,medium,18,318,0.05660377358490566,15,1,4,0,0,2,0,1,0.04716981132075472,0.0031446540880503146,0.012578616352201259,0.0,0.0,0.006289308176100629,0.0,0.0031446540880503146
1823752,medium,23,304,0.0756578947368421,8,2,2,0,0,4,0,4,0.02631578947368421,0.006578947368421052,0.006578947368421052,0.0,0.0,0.013157894736842105,0.0,0.013157894736842105
1824048,medium,17,362,0.04696132596685083,10,0,5,2,0,2,0,2,0.027624309392265192,0.0,0.013812154696132596,0.0055248618784530384,0.0,0.0055248618784530384,0.0,0.0055248618784530384
182475,high,19,337,0.05637982195845697,10,3,7,0,0,7,2,0,0.02967359050445104,0.008902077151335312,0.020771513353115726,0.0,0.0,0.020771513353115726,0.005934718100890208,0.0
1824790,medium,23,305,0.07540983606557378,15,4,1,2,0,6,2,1,0.04918032786885246,0.013114754098360656,0.003278688524590164,0.006557377049180328,0.0,0.019672131147540985,0.006557377049180328,0.003278688524590164
1825004,high,21,403,0.052109181141439205,18,1,4,1,0,16,0,7,0.04466501240694789,0.0024813895781637717,0.009925558312655087,0.0024813895781637717,0.0,0.03970223325062035,0.0,0.017369727047146403
1825212,medium,21,322,0.06521739130434782,12,0,8,0,0,7,1,0,0.037267080745341616,0.0,0.024844720496894408,0.0,0.0,0.021739130434782608,0.003105590062111801,0.0
1826810,high,19,326,0.05828220858895705,8,1,10,0,1,8,0,0,0.024539877300613498,0.003067484662576687,0.03067484662576687,0.0,0.003067484662576687,0.024539877300613498,0.0,0.0
1829713,medium,27,346,0.07803468208092486,2,2,3,0,0,8,0,0,0.005780346820809248,0.005780346820809248,0.008670520231213872,0.0,0.0,0.023121387283236993,0.0,0.0
1831826,high,27,360,0.075,19,0,1,0,0,8,2,0,0.05277777777777778,0.0,0.002777777777777778,0.0,0.0,0.022222222222222223,0.005555555555555556,0.0
1832138,medium,21,309,0.06796116504854369,2,1,3,0,0,11,0,1,0.006472491909385114,0.003236245954692557,0.009708737864077669,0.0,0.0,0.03559870550161812,0.0,0.003236245954692557
1832730,high,20,391,0.05115089514066496,22,1,7,1,1,6,0,3,0.056265984654731455,0.0025575447570332483,0.017902813299232736,0.0025575447570332483,0.0025575447570332483,0.015345268542199489,0.0,0.0076726342710997444
1836889,medium,9,314,0.028662420382165606,7,0,5,0,0,10,0,7,0.022292993630573247,0.0,0.01592356687898089,0.0,0.0,0.03184713375796178,0.0,0.022292993630573247
1837869,medium,21,303,0.06930693069306931,7,0,7,1,0,6,3,2,0.0231023102310231,0.0,0.0231023102310231,0.0033003300330033004,0.0,0.019801980198019802,0.009900990099009901,0.006600660066006601
1838160,medium,24,292,0.0821917808219178,16,1,6,0,0,3,1,2,0.0547945205479452,0.003424657534246575,0.02054794520547945,0.0,0.0,0.010273972602739725,0.003424657534246575,0.00684931506849315
1838709,medium,28,301,0.09302325581395349,17,7,1,0,0,0,0,2,0.05647840531561462,0.023255813953488372,0.0033222591362126247,0.0,0.0,0.0,0.0,0.006644518272425249
1839454,medium,14,346,0.04046242774566474,32,3,9,0,0,3,0,2,0.09248554913294797,0.008670520231213872,0.02601156069364162,0.0,0.0,0.008670520231213872,0.0,0.005780346820809248
1842469,low,6,94,0.06382978723404255,8,1,0,0,0,1,0,0,0.0851063829787234,0.010638297872340425,0.0,0.0,0.0,0.010638297872340425,0.0,0.0
1843813,medium,16,267,0.0599250936329588,6,1,3,0,0,4,0,1,0.02247191011235955,0.003745318352059925,0.011235955056179775,0.0,0.0,0.0149812734082397,0.0,0.003745318352059925
1843909,medium,18,287,0.0627177700348432,9,2,4,0,0,4,0,2,0.0313588850174216,0.006968641114982578,0.013937282229965157,0.0,0.0,0.013937282229965157,0.0,0.006968641114982578
184501,medium,14,351,0.039886039886039885,25,2,3,0,1,4,0,0,0.07122507122507123,0.005698005698005698,0.008547008547008548,0.0,0.002849002849002849,0.011396011396011397,0.0,0.0
1846289,medium,15,440,0.03409090909090909,15,3,8,0,1,10,0,1,0.03409090909090909,0.006818181818181818,0.01818181818181818,0.0,0.0022727272727272726,0.022727272727272728,0.0,0.0022727272727272726
1848116,low,20,206,0.0970873786407767,14,0,1,0,0,9,1,0,0.06796116504854369,0.0,0.0048543689320388345,0.0,0.0,0.043689320388349516,0.0048543689320388345,0.0
1850915,medium,20,321,0.06230529595015576,16,1,1,0,0,5,0,2,0.04984423676012461,0.003115264797507788,0.003115264797507788,0.0,0.0,0.01557632398753894,0.0,0.006230529595015576
1851358,medium,21,313,0.0670926517571885,9,1,2,1,0,3,1,0,0.02875399361022364,0.003194888178913738,0.006389776357827476,0.003194888178913738,0.0,0.009584664536741214,0.003194888178913738,0.0
1857994,medium,16,387,0.041343669250646,8,1,8,3,2,9,0,5,0.020671834625323,0.002583979328165375,0.020671834625323,0.007751937984496124,0.00516795865633075,0.023255813953488372,0.0,0.012919896640826873
1862213,medium,16,376,0.0425531914893617,30,4,11,0,1,2,2,1,0.0797872340425532,0.010638297872340425,0.02925531914893617,0.0,0.0026595744680851063,0.005319148936170213,0.005319148936170213,0.0026595744680851063
1863598,high,20,419,0.0477326968973747,24,2,4,0,1,8,0,0,0.057279236276849645,0.00477326968973747,0.00954653937947494,0.0,0.002386634844868735,0.01909307875894988,0.0,0.0
18690,medium,22,333,0.06606606606606606,15,0,3,0,0,10,1,4,0.04504504504504504,0.0,0.009009009009009009,0.0,0.0,0.03003003003003003,0.003003003003003003,0.012012012012012012
1872486,medium,8,312,0.02564102564102564,23,1,6,0,0,2,0,1,0.07371794871794872,0.003205128205128205,0.019230769230769232,0.0,0.0,0.00641025641025641,0.0,0.003205128205128205
187564,high,13,401,0.032418952618453865,15,5,7,6,2,3,0,0,0.03740648379052369,0.012468827930174564,0.017456359102244388,0.014962593516209476,0.004987531172069825,0.007481296758104738,0.0,0.0
18772,medium,29,390,0.07435897435897436,15,1,6,1,0,15,0,2,0.038461538461538464,0.002564102564102564,0.015384615384615385,0.002564102564102564,0.0,0.038461538461538464,0.0,0.005128205128205128
1879085,medium,15,273,0.054945054945054944,7,0,5,0,0,7,1,0,0.02564102564102564,0.0,0.018315018315018316,0.0,0.0,0.02564102564102564,0.003663003663003663,0.0
1881024,medium,16,248,0.06451612903225806,17,1,7,0,0,7,0,2,0.06854838709677419,0.004032258064516129,0.028225806451612902,0.0,0.0,0.028225806451612902,0.0,0.008064516129032258
1881808,medium,13,302,0.04304635761589404,7,0,5,0,0,7,0,0,0.023178807947019868,0.0,0.016556291390728478,0.0,0.0,0.023178807947019868,0.0,0.0
1881835,medium,13,325,0.04,24,1,4,1,0,7,0,0,0.07384615384615385,0.003076923076923077,0.012307692307692308,0.003076923076923077,0.0,0.021538461538461538,0.0,0.0
1883710,high,17,374,0.045454545454545456,19,2,5,0,1,8,0,0,0.05080213903743316,0.0053475935828877,0.013368983957219251,0.0,0.00267379679144385,0.0213903743315508,0.0,0.0
1883814,high,22,431,0.05104408352668213,26,4,9,0,0,14,0,0,0.060324825986078884,0.009280742459396751,0.02088167053364269,0.0,0.0,0.03248259860788863,0.0,0.0
1886379,medium,16,296,0.05405405405405406,8,1,6,0,0,10,0,3,0.02702702702702703,0.0033783783783783786,0.02027027027027027,0.0,0.0,0.033783783783783786,0.0,0.010135135135135136
1886561,medium,12,301,0.03986710963455149,9,5,5,0,0,3,0,0,0.029900332225913623,0.016611295681063124,0.016611295681063124,0.0,0.0,0.009966777408637873,0.0,0.0
1886837,medium,15,250,0.06,23,2,3,1,0,6,0,0,0.092,0.008,0.012,0.004,0.0,0.024,0.0,0.0
1887879,medium,20,346,0.057803468208092484,30,2,2,0,0,6,1,2,0.08670520231213873,0.005780346820809248,0.005780346820809248,0.0,0.0,0.017341040462427744,0.002890173410404624,0.005780346820809248
1888048,medium,8,170,0.047058823529411764,16,0,1,0,0,3,0,0,0.09411764705882353,0.0,0.0058823529411764705,0.0,0.0,0.01764705882352941,0.0,0.0
1888691,low,16,179,0.0893854748603352,13,1,0,0,0,1,0,0,0.07262569832402235,0.00558659217877095,0.0,0.0,0.0,0.00558659217877095,0.0,0.0
188996,medium,13,345,0.03768115942028986,19,1,5,1,0,6,1,1,0.05507246376811594,0.002898550724637681,0.014492753623188406,0.002898550724637681,0.0,0.017391304347826087,0.002898550724637681,0.002898550724637681
1891040,medium,11,309,0.03559870550161812,9,0,4,0,0,3,2,1,0.02912621359223301,0.0,0.012944983818770227,0.0,0.0,0.009708737864077669,0.006472491909385114,0.003236245954692557
1893059,medium,16,375,0.042666666666666665,28,1,5,1,0,10,0,0,0.07466666666666667,0.0026666666666666666,0.013333333333333334,0.0026666666666666666,0.0,0.02666666666666667,0.0,0.0
1895082,high,22,367,0.05994550408719346,10,3,4,1,1,9,3,0,0.027247956403269755,0.008174386920980926,0.010899182561307902,0.0027247956403269754,0.0027247956403269754,0.02452316076294278,0.008174386920980926,0.0
1896558,medium,18,263,0.06844106463878327,15,2,12,1,0,5,0,1,0.057034220532319393,0.0076045627376425855,0.045627376425855515,0.0038022813688212928,0.0,0.019011406844106463,0.0,0.0038022813688212928
1897115,medium,19,316,0.060126582278481014,26,0,8,0,1,2,0,0,0.08227848101265822,0.0,0.02531645569620253,0.0,0.0031645569620253164,0.006329113924050633,0.0,0.0
1900348,medium,15,316,0.04746835443037975,28,1,0,3,0,2,0,0,0.08860759493670886,0.0031645569620253164,0.0,0.00949367088607595,0.0,0.006329113924050633,0.0,0.0
1902737,medium,20,290,0.06896551724137931,10,2,5,1,0,2,0,0,0.034482758620689655,0.006896551724137931,0.017241379310344827,0.0034482758620689655,0.0,0.006896551724137931,0.0,0.0
1903817,medium,11,281,0.03914590747330961,9,1,4,0,0,1,0,0,0.03202846975088968,0.0035587188612099642,0.014234875444839857,0.0,0.0,0.0035587188612099642,0.0,0.0
1906708,high,18,342,0.05263157894736842,4,5,11,0,0,7,1,0,0.011695906432748537,0.014619883040935672,0.03216374269005848,0.0,0.0,0.02046783625730994,0.0029239766081871343,0.0
190711,high,18,406,0.04433497536945813,20,0,11,0,0,6,0,0,0.04926108374384237,0.0,0.027093596059113302,0.0,0.0,0.014778325123152709,0.0,0.0
1917949,high,14,498,0.028112449799196786,31,3,11,0,1,11,0,2,0.06224899598393574,0.006024096385542169,0.02208835341365462,0.0,0.002008032128514056,0.02208835341365462,0.0,0.004016064257028112
1920674,medium,21,309,0.06796116504854369,4,0,15,0,0,4,0,0,0.012944983818770227,0.0,0.04854368932038835,0.0,0.0,0.012944983818770227,0.0,0.0
1922932,medium,15,324,0.046296296296296294,3,1,1,0,1,13,0,1,0.009259259259259259,0.0030864197530864196,0.0030864197530864196,0.0,0.0030864197530864196,0.040123456790123455,0.0,0.0030864197530864196
1926264,medium,29,319,0.09090909090909091,14,0,3,0,0,7,1,0,0.0438871473354232,0.0,0.009404388714733543,0.0,0.0,0.0219435736677116,0.003134796238244514,0.0
1928372,low,10,158,0.06329113924050633,6,0,5,0,0,2,0,1,0.0379746835443038,0.0,0.03164556962025317,0.0,0.0,0.012658227848101266,0.0,0.006329113924050633
1929220,high,24,460,0.05217391304347826,27,3,6,1,0,9,0,1,0.058695652173913045,0.006521739130434782,0.013043478260869565,0.002173913043478261,0.0,0.01956521739130435,0.0,0.002173913043478261
1933471,medium,20,284,0.07042253521126761,9,2,3,0,0,8,0,4,0.03169014084507042,0.007042253521126761,0.01056338028169014,0.0,0.0,0.028169014084507043,0.0,0.014084507042253521
1933790,medium,17,257,0.06614785992217899,24,2,5,0,0,2,1,6,0.0933852140077821,0.007782101167315175,0.019455252918287938,0.0,0.0,0.007782101167315175,0.0038910505836575876,0.023346303501945526
1934104,medium,8,273,0.029304029304029304,5,2,2,0,0,0,0,0,0.018315018315018316,0.007326007326007326,0.007326007326007326,0.0,0.0,0.0,0.0,0.0
1935920,medium,20,390,0.05128205128205128,14,1,8,0,0,25,2,1,0.035897435897435895,0.002564102564102564,0.020512820512820513,0.0,0.0,0.0641025641025641,0.005128205128205128,0.002564102564102564
1941006,high,37,799,0.04630788485607009,43,6,27,1,0,18,2,0,0.05381727158948686,0.007509386733416771,0.03379224030037547,0.0012515644555694619,0.0,0.02252816020025031,0.0025031289111389237,0.0
1941245,medium,14,314,0.044585987261146494,24,1,4,1,0,0,0,5,0.07643312101910828,0.0031847133757961785,0.012738853503184714,0.0031847133757961785,0.0,0.0,0.0,0.01592356687898089
1941769,medium,16,296,0.05405405405405406,12,4,5,0,2,5,1,0,0.04054054054054054,0.013513513513513514,0.016891891891891893,0.0,0.006756756756756757,0.016891891891891893,0.0033783783783783786,0.0
1943633,medium,20,285,0.07017543859649122,8,5,6,1,0,3,0,1,0.028070175438596492,0.017543859649122806,0.021052631578947368,0.0035087719298245615,0.0,0.010526315789473684,0.0,0.0035087719298245615
1946412,medium,20,337,0.05934718100890208,22,1,4,0,0,15,0,0,0.06528189910979229,0.002967359050445104,0.011869436201780416,0.0,0.0,0.04451038575667656,0.0,0.0
1948238,medium,25,338,0.07396449704142012,12,0,5,0,0,4,0,0,0.03550295857988166,0.0,0.014792899408284023,0.0,0.0,0.011834319526627219,0.0,0.0
1948656,medium,31,312,0.09935897435897435,33,1,3,0,0,1,0,0,0.10576923076923077,0.003205128205128205,0.009615384615384616,0.0,0.0,0.003205128205128205,0.0,0.0
1950137,medium,8,206,0.038834951456310676,7,1,2,2,0,1,0,0,0.03398058252427184,0.0048543689320388345,0.009708737864077669,0.009708737864077669,0.0,0.0048543689320388345,0.0,0.0
1956422,medium,26,467,0.055674518201284794,30,1,4,3,1,5,0,1,0.06423982869379015,0.0021413276231263384,0.008565310492505354,0.006423982869379015,0.0021413276231263384,0.010706638115631691,0.0,0.0021413276231263384
195811,medium,16,313,0.051118210862619806,14,4,4,0,0,6,1,1,0.04472843450479233,0.012779552715654952,0.012779552715654952,0.0,0.0,0.019169329073482427,0.003194888178913738,0.003194888178913738
195844,medium,28,417,0.0671462829736211,31,0,5,0,0,9,0,6,0.07434052757793765,0.0,0.011990407673860911,0.0,0.0,0.02158273381294964,0.0,0.014388489208633094
1959186,high,23,331,0.06948640483383686,27,0,7,0,3,12,2,4,0.08157099697885196,0.0,0.021148036253776436,0.0,0.00906344410876133,0.03625377643504532,0.006042296072507553,0.012084592145015106
1962854,medium,19,403,0.04714640198511166,31,2,3,0,0,16,1,0,0.07692307692307693,0.004962779156327543,0.007444168734491315,0.0,0.0,0.03970223325062035,0.0024813895781637717,0.0
1966030,medium,17,336,0.050595238095238096,23,6,5,0,0,6,1,6,0.06845238095238096,0.017857142857142856,0.01488095238095238,0.0,0.0,0.017857142857142856,0.002976190476190476,0.017857142857142856
1969107,low,8,137,0.058394160583941604,4,2,2,0,0,3,0,0,0.029197080291970802,0.014598540145985401,0.014598540145985401,0.0,0.0,0.021897810218978103,0.0,0.0
1969367,medium,22,297,0.07407407407407407,26,2,3,0,0,5,0,2,0.08754208754208755,0.006734006734006734,0.010101010101010102,0.0,0.0,0.016835016835016835,0.0,0.006734006734006734
1970260,high,17,308,0.05519480519480519,19,0,2,0,0,3,1,0,0.06168831168831169,0.0,0.006493506493506494,0.0,0.0,0.00974025974025974,0.003246753246753247,0.0
1970410,medium,10,253,0.039525691699604744,28,0,7,0,0,5,0,1,0.11067193675889328,0.0,0.02766798418972332,0.0,0.0,0.019762845849802372,0.0,0.003952569169960474
1971447,medium,11,335,0.03283582089552239,26,0,5,0,0,6,0,7,0.07761194029850746,0.0,0.014925373134328358,0.0,0.0,0.01791044776119403,0.0,0.020895522388059702
1974614,low,16,269,0.05947955390334572,10,2,7,1,1,2,0,0,0.03717472118959108,0.007434944237918215,0.026022304832713755,0.0037174721189591076,0.0037174721189591076,0.007434944237918215,0.0,0.0
1977014,medium,16,311,0.05144694533762058,18,0,7,0,0,4,0,0,0.05787781350482315,0.0,0.022508038585209004,0.0,0.0,0.012861736334405145,0.0,0.0
1977740,medium,16,360,0.044444444444444446,21,0,16,0,0,9,0,0,0.058333333333333334,0.0,0.044444444444444446,0.0,0.0,0.025,0.0,0.0
1979833,medium,19,275,0.06909090909090909,32,0,1,1,1,1,0,0,0.11636363636363636,0.0,0.0036363636363636364,0.0036363636363636364,0.0036363636363636364,0.0036363636363636364,0.0,0.0
1980125,low,7,92,0.07608695652173914,1,1,1,0,0,2,1,0,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.0,0.0,0.021739130434782608,0.010869565217391304,0.0
198024,medium,18,282,0.06382978723404255,13,1,7,0,1,0,2,0,0.04609929078014184,0.0035460992907801418,0.024822695035460994,0.0,0.0035460992907801418,0.0,0.0070921985815602835,0.0
1980653,medium,18,381,0.047244094488188976,39,0,7,3,0,6,2,2,0.10236220472440945,0.0,0.01837270341207349,0.007874015748031496,0.0,0.015748031496062992,0.005249343832020997,0.005249343832020997
198284,medium,11,330,0.03333333333333333,13,0,2,0,0,3,0,0,0.03939393939393939,0.0,0.006060606060606061,0.0,0.0,0.00909090909090909,0.0,0.0
1982859,medium,24,330,0.07272727272727272,33,2,2,0,0,0,0,2,0.1,0.006060606060606061,0.006060606060606061,0.0,0.0,0.0,0.0,0.006060606060606061
1983276,high,12,347,0.0345821325648415,15,0,7,0,0,15,0,0,0.043227665706051875,0.0,0.020172910662824207,0.0,0.0,0.043227665706051875,0.0,0.0
198874,medium,16,306,0.05228758169934641,18,2,3,0,0,4,0,1,0.058823529411764705,0.006535947712418301,0.00980392156862745,0.0,0.0,0.013071895424836602,0.0,0.0032679738562091504
1989384,medium,22,339,0.06489675516224189,8,1,1,0,0,0,0,2,0.02359882005899705,0.0029498525073746312,0.0029498525073746312,0.0,0.0,0.0,0.0,0.0058997050147492625
199088,high,25,450,0.05555555555555555,24,1,7,0,0,8,0,2,0.05333333333333334,0.0022222222222222222,0.015555555555555555,0.0,0.0,0.017777777777777778,0.0,0.0044444444444444444
1993690,medium,19,273,0.0695970695970696,16,0,5,0,0,7,0,0,0.05860805860805861,0.0,0.018315018315018316,0.0,0.0,0.02564102564102564,0.0,0.0
1998110,medium,17,337,0.050445103857566766,20,1,7,1,0,17,0,0,0.05934718100890208,0.002967359050445104,0.020771513353115726,0.002967359050445104,0.0,0.050445103857566766,0.0,0.0
1999007,medium,17,325,0.052307692307692305,18,0,5,0,0,6,0,4,0.055384615384615386,0.0,0.015384615384615385,0.0,0.0,0.018461538461538463,0.0,0.012307692307692308
1999967,medium,15,288,0.052083333333333336,2,4,4,0,0,7,0,8,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.0,0.0,0.024305555555555556,0.0,0.027777777777777776
201296,high,15,315,0.047619047619047616,13,2,7,0,0,2,1,0,0.04126984126984127,0.006349206349206349,0.022222222222222223,0.0,0.0,0.006349206349206349,0.0031746031746031746,0.0
203098,high,23,396,0.05808080808080808,17,6,9,0,0,14,1,7,0.04292929292929293,0.015151515151515152,0.022727272727272728,0.0,0.0,0.03535353535353535,0.0025252525252525255,0.017676767676767676
20376,medium,20,350,0.05714285714285714,19,0,8,0,0,12,0,1,0.054285714285714284,0.0,0.022857142857142857,0.0,0.0,0.03428571428571429,0.0,0.002857142857142857
205833,high,26,392,0.0663265306122449,14,2,5,0,0,10,0,1,0.03571428571428571,0.00510204081632653,0.012755102040816327,0.0,0.0,0.025510204081632654,0.0,0.002551020408163265
209743,high,17,342,0.049707602339181284,27,2,0,0,0,2,1,0,0.07894736842105263,0.005847953216374269,0.0,0.0,0.0,0.005847953216374269,0.0029239766081871343,0.0
214973,low,26,399,0.06516290726817042,13,0,4,0,0,13,0,2,0.03258145363408521,0.0,0.010025062656641603,0.0,0.0,0.03258145363408521,0.0,0.005012531328320802
215276,low,11,209,0.05263157894736842,15,0,3,0,0,6,1,2,0.07177033492822966,0.0,0.014354066985645933,0.0,0.0,0.028708133971291867,0.004784688995215311,0.009569377990430622
216924,medium,21,312,0.0673076923076923,21,1,3,0,0,4,0,1,0.0673076923076923,0.003205128205128205,0.009615384615384616,0.0,0.0,0.01282051282051282,0.0,0.003205128205128205
223449,high,13,381,0.03412073490813648,10,0,2,2,0,14,0,0,0.026246719160104987,0.0,0.005249343832020997,0.005249343832020997,0.0,0.03674540682414698,0.0,0.0
224123,high,21,413,0.05084745762711865,27,1,5,0,1,5,1,2,0.06537530266343826,0.002421307506053269,0.012106537530266344,0.0,0.002421307506053269,0.012106537530266344,0.002421307506053269,0.004842615012106538
224597,high,23,333,0.06906906906906907,17,0,4,0,0,3,1,0,0.05105105105105105,0.0,0.012012012012012012,0.0,0.0,0.009009009009009009,0.003003003003003003,0.0
224749,medium,14,214,0.06542056074766354,14,1,1,0,0,3,0,0,0.06542056074766354,0.004672897196261682,0.004672897196261682,0.0,0.0,0.014018691588785047,0.0,0.0
225902,medium,17,313,0.054313099041533544,21,0,3,0,0,10,2,0,0.0670926517571885,0.0,0.009584664536741214,0.0,0.0,0.03194888178913738,0.006389776357827476,0.0
22698,high,25,465,0.053763440860215055,27,6,5,2,0,4,3,3,0.05806451612903226,0.012903225806451613,0.010752688172043012,0.004301075268817204,0.0,0.008602150537634409,0.0064516129032258064,0.0064516129032258064
226985,medium,11,279,0.03942652329749104,20,0,2,0,0,1,0,0,0.07168458781362007,0.0,0.007168458781362007,0.0,0.0,0.0035842293906810036,0.0,0.0
230223,medium,8,201,0.03980099502487562,8,0,1,0,0,5,0,0,0.03980099502487562,0.0,0.004975124378109453,0.0,0.0,0.024875621890547265,0.0,0.0
231403,high,20,330,0.06060606060606061,16,0,6,0,0,9,3,2,0.048484848484848485,0.0,0.01818181818181818,0.0,0.0,0.02727272727272727,0.00909090909090909,0.006060606060606061
233980,low,23,251,0.09163346613545817,12,0,4,0,0,1,0,1,0.04780876494023904,0.0,0.01593625498007968,0.0,0.0,0.00398406374501992,0.0,0.00398406374501992
236812,medium,17,323,0.05263157894736842,22,4,4,0,0,3,0,0,0.06811145510835913,0.01238390092879257,0.01238390092879257,0.0,0.0,0.009287925696594427,0.0,0.0
238462,medium,15,312,0.04807692307692308,33,2,5,0,0,8,0,1,0.10576923076923077,0.00641025641025641,0.016025641025641024,0.0,0.0,0.02564102564102564,0.0,0.003205128205128205
238829,medium,25,362,0.06906077348066299,10,2,3,0,0,5,0,10,0.027624309392265192,0.0055248618784530384,0.008287292817679558,0.0,0.0,0.013812154696132596,0.0,0.027624309392265192
239247,medium,16,326,0.049079754601226995,8,3,6,0,0,5,1,0,0.024539877300613498,0.009202453987730062,0.018404907975460124,0.0,0.0,0.015337423312883436,0.003067484662576687,0.0
239365,medium,20,308,0.06493506493506493,17,1,1,0,1,3,0,1,0.05519480519480519,0.003246753246753247,0.003246753246753247,0.0,0.003246753246753247,0.00974025974025974,0.0,0.003246753246753247
241042,high,17,327,0.05198776758409786,45,1,6,0,0,9,0,0,0.13761467889908258,0.0030581039755351682,0.01834862385321101,0.0,0.0,0.027522935779816515,0.0,0.0
241910,medium,19,329,0.057750759878419454,16,1,6,0,0,18,1,6,0.0486322188449848,0.00303951367781155,0.0182370820668693,0.0,0.0,0.0547112462006079,0.00303951367781155,0.0182370820668693
24202,medium,21,393,0.05343511450381679,8,2,10,0,0,20,3,2,0.020356234096692113,0.005089058524173028,0.02544529262086514,0.0,0.0,0.05089058524173028,0.007633587786259542,0.005089058524173028
24312,medium,24,300,0.08,11,0,2,0,0,3,0,1,0.03666666666666667,0.0,0.006666666666666667,0.0,0.0,0.01,0.0,0.0033333333333333335
243351,high,20,351,0.05698005698005698,16,3,9,0,2,9,0,3,0.045584045584045586,0.008547008547008548,0.02564102564102564,0.0,0.005698005698005698,0.02564102564102564,0.0,0.008547008547008548
24427,medium,16,340,0.047058823529411764,30,4,9,0,1,2,0,1,0.08823529411764706,0.011764705882352941,0.026470588235294117,0.0,0.0029411764705882353,0.0058823529411764705,0.0,0.0029411764705882353
245509,medium,17,330,0.051515151515151514,7,1,5,0,1,9,0,5,0.021212121212121213,0.0030303030303030303,0.015151515151515152,0.0,0.0030303030303030303,0.02727272727272727,0.0,0.015151515151515152
245604,medium,23,331,0.06948640483383686,24,1,6,0,0,3,0,0,0.07250755287009064,0.0030211480362537764,0.01812688821752266,0.0,0.0,0.00906344410876133,0.0,0.0
246049,medium,18,280,0.06428571428571428,17,3,2,0,3,4,0,2,0.060714285714285714,0.010714285714285714,0.007142857142857143,0.0,0.010714285714285714,0.014285714285714285,0.0,0.007142857142857143
