Filename,Prompt,Language,Score_Level,essay_len,num_sentence,the_count,the_freq,aan_count,aan_freq,one_count,one_freq,demo_sing_count,demo_sing_freq,demo_pl_count,demo_pl_freq
959281.txt,P7,SPA,medium,297,15,12,0.04040404,3,0.01010101,1,0.003367003,5,0.016835017,0,0
961814.txt,P7,SPA,medium,306,12,24,0.078431373,8,0.026143791,0,0,8,0.026143791,0,0
963001.txt,P5,SPA,high,312,16,14,0.044871795,9,0.028846154,1,0.003205128,11,0.03525641,0,0
965701.txt,P8,SPA,low,229,8,20,0.087336245,1,0.004366812,0,0,6,0.026200873,0,0
971700.txt,P5,SPA,medium,309,17,17,0.055016181,3,0.009708738,1,0.003236246,12,0.038834951,1,0.003236246
977173.txt,P6,SPA,high,449,15,38,0.084632517,20,0.04454343,2,0.004454343,14,0.031180401,1,0.002227171
980266.txt,P2,SPA,medium,314,12,20,0.063694268,4,0.012738854,0,0,8,0.025477707,1,0.003184713
981289.txt,P4,SPA,medium,296,6,34,0.114864865,6,0.02027027,0,0,11,0.037162162,1,0.003378378
982601.txt,P4,SPA,high,437,18,19,0.043478261,15,0.034324943,2,0.004576659,21,0.04805492,0,0
984119.txt,P2,SPA,high,349,14,9,0.025787966,8,0.022922636,3,0.008595989,11,0.031518625,0,0
988550.txt,P1,SPA,high,306,13,10,0.032679739,13,0.04248366,3,0.009803922,6,0.019607843,0,0
999638.txt,P2,SPA,high,400,27,12,0.03,13,0.0325,1,0.0025,8,0.02,1,0.0025
1001213.txt,P5,SPA,medium,301,10,4,0.013289037,3,0.009966777,1,0.003322259,15,0.049833887,1,0.003322259
1001502.txt,P6,SPA,medium,399,11,17,0.042606516,14,0.035087719,2,0.005012531,5,0.012531328,1,0.002506266
1001632.txt,P3,SPA,medium,433,21,17,0.03926097,8,0.018475751,0,0,11,0.025404157,1,0.002309469
1002453.txt,P5,SPA,medium,353,8,16,0.045325779,5,0.014164306,0,0,13,0.036827195,1,0.002832861
1003152.txt,P7,SPA,medium,292,7,22,0.075342466,5,0.017123288,1,0.003424658,10,0.034246575,0,0
1003553.txt,P5,SPA,high,305,13,24,0.078688525,4,0.013114754,0,0,4,0.013114754,0,0
1003939.txt,P8,SPA,high,377,9,14,0.037135279,9,0.023872679,1,0.00265252,8,0.021220159,1,0.00265252
1004376.txt,P6,SPA,medium,215,5,15,0.069767442,9,0.041860465,0,0,4,0.018604651,0,0
1004657.txt,P7,SPA,medium,238,14,20,0.084033613,5,0.021008403,3,0.012605042,3,0.012605042,0,0
1005398.txt,P8,SPA,high,478,25,7,0.014644351,14,0.029288703,4,0.008368201,9,0.018828452,1,0.00209205
1006118.txt,P7,SPA,high,303,15,17,0.056105611,4,0.01320132,0,0,5,0.01650165,0,0
1006246.txt,P5,SPA,high,360,16,19,0.052777778,2,0.005555556,1,0.002777778,9,0.025,1,0.002777778
1006416.txt,P6,SPA,high,378,22,21,0.055555556,19,0.05026455,0,0,8,0.021164021,1,0.002645503
1008264.txt,P7,SPA,medium,321,14,17,0.052959502,13,0.040498442,0,0,7,0.021806854,0,0
1008407.txt,P5,SPA,medium,308,19,17,0.055194805,8,0.025974026,0,0,7,0.022727273,0,0
1009929.txt,P4,SPA,medium,302,8,24,0.079470199,9,0.029801325,0,0,12,0.039735099,1,0.003311258
1010115.txt,P4,SPA,high,334,10,18,0.053892216,2,0.005988024,0,0,8,0.023952096,0,0
1012075.txt,P6,SPA,high,321,19,11,0.034267913,7,0.021806854,0,0,8,0.024922118,0,0
1012151.txt,P7,SPA,high,312,14,17,0.054487179,12,0.038461538,1,0.003205128,12,0.038461538,0,0
1012615.txt,P6,SPA,high,568,20,38,0.066901408,19,0.033450704,4,0.007042254,7,0.012323944,0,0
1013761.txt,P8,SPA,medium,303,10,10,0.0330033,4,0.01320132,2,0.00660066,7,0.02310231,1,0.00330033
1014249.txt,P5,SPA,high,361,12,17,0.047091413,7,0.019390582,1,0.002770083,12,0.033240997,1,0.002770083
1017679.txt,P1,SPA,high,256,11,13,0.05078125,10,0.0390625,2,0.0078125,8,0.03125,0,0
1019679.txt,P2,SPA,high,435,18,9,0.020689655,16,0.036781609,5,0.011494253,11,0.025287356,0,0
1021765.txt,P7,SPA,medium,252,11,19,0.075396825,7,0.027777778,0,0,7,0.027777778,0,0
1023674.txt,P3,SPA,high,331,11,13,0.039274924,8,0.024169184,2,0.006042296,9,0.027190332,1,0.003021148
1026294.txt,P2,SPA,medium,289,13,3,0.010380623,2,0.006920415,1,0.003460208,12,0.041522491,0,0
1026714.txt,P7,SPA,low,175,11,6,0.034285714,11,0.062857143,1,0.005714286,10,0.057142857,0,0
1027891.txt,P3,SPA,high,333,20,11,0.033033033,5,0.015015015,2,0.006006006,9,0.027027027,0,0
1028542.txt,P2,SPA,medium,260,15,15,0.057692308,3,0.011538462,2,0.007692308,13,0.05,0,0
1029045.txt,P6,SPA,high,526,16,32,0.060836502,13,0.024714829,3,0.005703422,9,0.017110266,1,0.001901141
1029138.txt,P4,SPA,high,346,11,22,0.063583815,13,0.037572254,1,0.002890173,8,0.023121387,0,0
1031374.txt,P6,SPA,high,521,16,33,0.063339731,21,0.040307102,0,0,9,0.017274472,0,0
1031452.txt,P4,SPA,medium,357,21,21,0.058823529,7,0.019607843,0,0,7,0.019607843,3,0.008403361
1032851.txt,P7,SPA,medium,314,12,22,0.070063694,9,0.02866242,0,0,3,0.00955414,0,0
1036123.txt,P7,SPA,medium,348,11,28,0.08045977,11,0.031609195,1,0.002873563,9,0.025862069,0,0
1036331.txt,P4,SPA,high,389,21,28,0.071979434,8,0.020565553,0,0,11,0.028277635,1,0.002570694
1036917.txt,P5,SPA,medium,263,11,9,0.034220532,4,0.015209125,2,0.007604563,5,0.019011407,0,0
1038083.txt,P4,SPA,medium,290,16,6,0.020689655,8,0.027586207,1,0.003448276,11,0.037931034,1,0.003448276
1038393.txt,P5,SPA,medium,316,11,34,0.107594937,4,0.012658228,2,0.006329114,15,0.047468354,0,0
1039104.txt,P2,SPA,low,276,14,10,0.036231884,9,0.032608696,1,0.003623188,4,0.014492754,0,0
1039122.txt,P4,SPA,medium,300,19,23,0.076666667,6,0.02,3,0.01,7,0.023333333,0,0
1039278.txt,P2,SPA,high,489,16,12,0.024539877,7,0.014314928,1,0.00204499,8,0.016359918,0,0
1044553.txt,P2,SPA,medium,307,9,9,0.029315961,9,0.029315961,0,0,7,0.022801303,0,0
1047013.txt,P3,SPA,high,335,13,23,0.068656716,6,0.017910448,1,0.002985075,16,0.047761194,0,0
1047971.txt,P6,SPA,medium,308,11,18,0.058441558,13,0.042207792,1,0.003246753,9,0.029220779,1,0.003246753
1048159.txt,P8,SPA,low,127,10,4,0.031496063,1,0.007874016,1,0.007874016,5,0.039370079,0,0
1048341.txt,P2,SPA,high,383,13,11,0.028720627,6,0.015665796,4,0.010443864,5,0.01305483,0,0
1048742.txt,P4,SPA,medium,302,7,19,0.062913907,11,0.036423841,0,0,9,0.029801325,5,0.016556291
1049114.txt,P6,SPA,medium,344,18,15,0.043604651,13,0.037790698,0,0,7,0.020348837,0,0
1049429.txt,P6,SPA,medium,274,10,10,0.03649635,17,0.062043796,2,0.00729927,4,0.01459854,0,0
1049460.txt,P7,SPA,low,200,8,14,0.07,0,0,0,0,8,0.04,1,0.005
1049574.txt,P8,SPA,high,407,19,19,0.046683047,10,0.024570025,1,0.002457002,12,0.029484029,0,0
1049910.txt,P8,SPA,medium,373,18,27,0.072386059,10,0.026809651,4,0.010723861,12,0.032171582,0,0
1050860.txt,P8,SPA,low,219,18,21,0.095890411,1,0.00456621,0,0,4,0.01826484,0,0
1051474.txt,P1,SPA,medium,308,13,13,0.042207792,8,0.025974026,2,0.006493506,13,0.042207792,3,0.00974026
1052529.txt,P4,SPA,medium,360,21,16,0.044444444,6,0.016666667,3,0.008333333,19,0.052777778,1,0.002777778
1052687.txt,P5,SPA,high,339,17,23,0.067846608,4,0.01179941,0,0,12,0.03539823,1,0.002949853
1053154.txt,P5,SPA,medium,339,13,15,0.044247788,2,0.005899705,0,0,13,0.038348083,1,0.002949853
1053317.txt,P5,SPA,high,302,16,9,0.029801325,6,0.01986755,0,0,16,0.052980132,1,0.003311258
1054274.txt,P4,SPA,medium,259,10,14,0.054054054,2,0.007722008,0,0,5,0.019305019,1,0.003861004
1054290.txt,P2,SPA,medium,258,13,10,0.03875969,7,0.027131783,3,0.011627907,10,0.03875969,0,0
1054672.txt,P6,SPA,high,478,23,19,0.039748954,16,0.033472803,0,0,15,0.031380753,0,0
1059344.txt,P8,SPA,medium,436,20,15,0.03440367,9,0.020642202,1,0.002293578,17,0.038990826,0,0
1060401.txt,P2,SPA,medium,328,20,19,0.057926829,4,0.012195122,0,0,8,0.024390244,0,0
1063980.txt,P2,SPA,medium,377,4,12,0.031830239,10,0.026525199,1,0.00265252,15,0.039787798,0,0
1064514.txt,P7,SPA,low,231,6,16,0.069264069,6,0.025974026,0,0,6,0.025974026,0,0
1065522.txt,P8,SPA,high,330,12,13,0.039393939,13,0.039393939,0,0,11,0.033333333,0,0
1066543.txt,P7,SPA,high,453,15,19,0.041942605,12,0.026490066,0,0,10,0.022075055,2,0.004415011
1067311.txt,P4,SPA,high,349,17,31,0.088825215,5,0.014326648,1,0.00286533,7,0.020057307,2,0.005730659
1069410.txt,P2,SPA,high,362,23,5,0.013812155,11,0.03038674,0,0,6,0.016574586,0,0
1070723.txt,P1,SPA,medium,298,4,10,0.033557047,9,0.030201342,2,0.006711409,9,0.030201342,0,0
1071822.txt,P4,SPA,medium,309,7,19,0.061488673,16,0.051779935,1,0.003236246,10,0.03236246,0,0
1072988.txt,P8,SPA,medium,302,17,9,0.029801325,10,0.033112583,1,0.003311258,9,0.029801325,0,0
1073830.txt,P4,SPA,high,396,15,32,0.080808081,7,0.017676768,3,0.007575758,12,0.03030303,0,0
1075194.txt,P3,SPA,medium,305,12,25,0.081967213,9,0.029508197,0,0,6,0.019672131,0,0
1075337.txt,P1,SPA,high,397,17,13,0.032745592,19,0.047858942,0,0,8,0.020151134,1,0.002518892
1075813.txt,P1,SPA,medium,301,15,6,0.019933555,12,0.03986711,1,0.003322259,5,0.016611296,0,0
1076301.txt,P2,SPA,medium,277,18,8,0.028880866,3,0.010830325,0,0,2,0.007220217,0,0
1076321.txt,P3,SPA,medium,279,16,10,0.035842294,3,0.010752688,0,0,9,0.032258065,0,0
1076438.txt,P6,SPA,medium,338,9,14,0.041420118,14,0.041420118,0,0,10,0.029585799,0,0
1078318.txt,P2,SPA,high,439,14,16,0.036446469,16,0.036446469,1,0.002277904,13,0.029612756,1,0.002277904
1078553.txt,P4,SPA,high,383,17,16,0.041775457,11,0.028720627,2,0.005221932,2,0.005221932,0,0
1078916.txt,P1,SPA,medium,312,12,9,0.028846154,9,0.028846154,1,0.003205128,11,0.03525641,0,0
1079845.txt,P3,SPA,medium,305,17,8,0.026229508,4,0.013114754,0,0,10,0.032786885,0,0
1080655.txt,P1,SPA,medium,347,16,8,0.023054755,16,0.04610951,6,0.017291066,12,0.034582133,0,0
1082308.txt,P3,SPA,high,335,11,11,0.032835821,7,0.020895522,0,0,12,0.035820896,1,0.002985075
1084597.txt,P1,SPA,medium,389,14,12,0.030848329,10,0.025706941,4,0.010282776,17,0.043701799,0,0
1084934.txt,P8,SPA,high,477,20,19,0.039832285,8,0.016771488,4,0.008385744,18,0.037735849,0,0
1087972.txt,P7,SPA,medium,268,11,28,0.104477612,7,0.026119403,0,0,10,0.037313433,0,0
1089472.txt,P7,SPA,medium,222,5,20,0.09009009,3,0.013513514,0,0,6,0.027027027,0,0
1089898.txt,P7,SPA,low,175,6,11,0.062857143,5,0.028571429,0,0,9,0.051428571,0,0
1090336.txt,P4,SPA,medium,309,7,14,0.045307443,6,0.019417476,0,0,15,0.048543689,4,0.012944984
1090340.txt,P8,SPA,high,470,11,19,0.040425532,8,0.017021277,2,0.004255319,13,0.027659574,1,0.00212766
1091309.txt,P6,SPA,high,358,18,16,0.044692737,14,0.039106145,1,0.002793296,11,0.030726257,1,0.002793296
1091612.txt,P7,SPA,high,383,6,19,0.049608355,13,0.033942559,0,0,11,0.028720627,0,0
1092073.txt,P5,SPA,high,325,13,10,0.030769231,4,0.012307692,2,0.006153846,14,0.043076923,2,0.006153846
1092270.txt,P8,SPA,high,344,19,10,0.029069767,10,0.029069767,2,0.005813953,9,0.026162791,1,0.002906977
1093268.txt,P4,SPA,high,330,15,19,0.057575758,5,0.015151515,1,0.003030303,7,0.021212121,0,0
1094163.txt,P8,SPA,medium,308,9,15,0.048701299,7,0.022727273,0,0,17,0.055194805,1,0.003246753
1094180.txt,P7,SPA,medium,343,18,13,0.037900875,11,0.032069971,0,0,4,0.011661808,1,0.002915452
1094638.txt,P6,SPA,medium,301,15,10,0.033222591,9,0.029900332,0,0,8,0.026578073,0,0
1094902.txt,P8,SPA,low,211,9,1,0.004739336,5,0.023696682,1,0.004739336,6,0.028436019,0,0
1095028.txt,P2,SPA,high,332,21,7,0.021084337,13,0.039156627,0,0,5,0.015060241,1,0.003012048
1096694.txt,P5,SPA,medium,304,12,17,0.055921053,5,0.016447368,1,0.003289474,14,0.046052632,1,0.003289474
1097242.txt,P1,SPA,medium,198,8,7,0.035353535,5,0.025252525,1,0.005050505,2,0.01010101,0,0
1097577.txt,P1,SPA,medium,268,12,19,0.070895522,10,0.037313433,0,0,3,0.01119403,0,0
1097795.txt,P8,SPA,medium,314,16,16,0.050955414,5,0.015923567,0,0,10,0.031847134,1,0.003184713
1098842.txt,P1,SPA,medium,275,20,6,0.021818182,5,0.018181818,2,0.007272727,2,0.007272727,0,0
1099125.txt,P4,SPA,high,386,7,24,0.062176166,7,0.018134715,0,0,13,0.033678756,1,0.002590674
1102500.txt,P7,SPA,low,220,7,18,0.081818182,1,0.004545455,0,0,5,0.022727273,0,0
1106097.txt,P2,SPA,medium,187,10,9,0.048128342,5,0.026737968,0,0,1,0.005347594,0,0
1106499.txt,P6,SPA,medium,404,20,21,0.051980198,12,0.02970297,0,0,13,0.032178218,3,0.007425743
1106864.txt,P5,SPA,high,376,13,18,0.04787234,2,0.005319149,2,0.005319149,5,0.013297872,0,0
1107506.txt,P6,SPA,medium,327,11,13,0.039755352,18,0.055045872,0,0,12,0.036697248,0,0
1112509.txt,P4,SPA,high,309,18,23,0.074433657,8,0.025889968,0,0,7,0.022653722,1,0.003236246
1113190.txt,P3,SPA,medium,306,14,8,0.026143791,6,0.019607843,0,0,11,0.035947712,0,0
1113799.txt,P3,SPA,high,358,17,10,0.027932961,4,0.011173184,0,0,9,0.025139665,1,0.002793296
1116840.txt,P2,SPA,high,353,20,11,0.031161473,8,0.02266289,2,0.005665722,3,0.008498584,0,0
1119490.txt,P8,SPA,medium,341,15,14,0.041055718,14,0.041055718,1,0.002932551,7,0.020527859,2,0.005865103
1120966.txt,P7,SPA,low,270,9,18,0.066666667,6,0.022222222,0,0,12,0.044444444,0,0
1122932.txt,P3,SPA,high,333,16,20,0.06006006,4,0.012012012,2,0.006006006,10,0.03003003,2,0.006006006
1123424.txt,P4,SPA,medium,360,29,27,0.075,3,0.008333333,1,0.002777778,5,0.013888889,2,0.005555556
1126329.txt,P4,SPA,medium,283,8,22,0.077738516,6,0.021201413,0,0,8,0.028268551,0,0
1126384.txt,P7,SPA,medium,321,16,25,0.07788162,6,0.018691589,0,0,8,0.024922118,0,0
1126521.txt,P7,SPA,medium,302,11,10,0.033112583,6,0.01986755,1,0.003311258,13,0.043046358,3,0.009933775
1127395.txt,P6,SPA,medium,313,16,8,0.025559105,18,0.057507987,1,0.003194888,1,0.003194888,3,0.009584665
1127786.txt,P5,SPA,high,351,15,39,0.111111111,4,0.011396011,1,0.002849003,8,0.022792023,0,0
1128238.txt,P1,SPA,medium,298,18,17,0.05704698,1,0.003355705,6,0.020134228,10,0.033557047,0,0
1128527.txt,P3,SPA,medium,313,10,11,0.03514377,4,0.012779553,0,0,15,0.047923323,4,0.012779553
1129154.txt,P7,SPA,high,318,11,9,0.028301887,11,0.034591195,0,0,10,0.031446541,0,0
1129521.txt,P3,SPA,medium,300,11,14,0.046666667,3,0.01,1,0.003333333,12,0.04,0,0
1130720.txt,P4,SPA,medium,267,12,19,0.071161049,7,0.026217228,2,0.007490637,11,0.041198502,0,0
1131365.txt,P3,SPA,medium,275,12,6,0.021818182,4,0.014545455,0,0,7,0.025454545,0,0
1132353.txt,P3,SPA,medium,259,13,20,0.077220077,3,0.011583012,0,0,21,0.081081081,0,0
1132478.txt,P5,SPA,medium,250,10,12,0.048,7,0.028,1,0.004,3,0.012,0,0
1132559.txt,P6,SPA,high,303,12,15,0.04950495,12,0.03960396,1,0.00330033,7,0.02310231,1,0.00330033
1132702.txt,P6,SPA,high,318,15,12,0.037735849,15,0.047169811,0,0,11,0.034591195,1,0.003144654
1133423.txt,P3,SPA,high,329,14,12,0.036474164,5,0.015197568,0,0,8,0.024316109,0,0
1133447.txt,P7,SPA,high,296,8,17,0.057432432,7,0.023648649,1,0.003378378,8,0.027027027,2,0.006756757
1136743.txt,P4,SPA,medium,289,19,20,0.069204152,8,0.027681661,2,0.006920415,7,0.024221453,0,0
1138674.txt,P1,SPA,medium,313,9,7,0.022364217,19,0.060702875,3,0.009584665,11,0.03514377,0,0
1138948.txt,P5,SPA,medium,257,9,25,0.097276265,3,0.011673152,0,0,6,0.023346304,0,0
1140153.txt,P4,SPA,medium,281,7,21,0.074733096,13,0.046263345,7,0.024911032,4,0.014234875,0,0
1140603.txt,P3,SPA,high,275,13,9,0.032727273,4,0.014545455,0,0,8,0.029090909,3,0.010909091
1140857.txt,P3,SPA,medium,321,20,13,0.040498442,7,0.021806854,0,0,8,0.024922118,3,0.009345794
1140995.txt,P7,SPA,high,339,15,29,0.085545723,4,0.01179941,0,0,8,0.02359882,2,0.005899705
1141240.txt,P8,SPA,medium,292,12,5,0.017123288,7,0.023972603,3,0.010273973,7,0.023972603,0,0
1141699.txt,P1,SPA,medium,324,12,8,0.024691358,12,0.037037037,2,0.00617284,4,0.012345679,0,0
1142027.txt,P8,SPA,medium,347,8,15,0.043227666,7,0.020172911,1,0.002881844,14,0.040345821,1,0.002881844
1142749.txt,P7,SPA,high,437,15,16,0.036613272,14,0.032036613,2,0.004576659,9,0.020594966,1,0.00228833
1143807.txt,P6,SPA,high,455,15,22,0.048351648,21,0.046153846,3,0.006593407,11,0.024175824,1,0.002197802
1146000.txt,P2,SPA,high,309,14,6,0.019417476,10,0.03236246,0,0,5,0.01618123,2,0.006472492
1146077.txt,P6,SPA,medium,314,11,16,0.050955414,13,0.041401274,0,0,6,0.01910828,0,0
1146161.txt,P4,SPA,medium,220,11,12,0.054545455,6,0.027272727,0,0,3,0.013636364,1,0.004545455
1147214.txt,P4,SPA,medium,344,16,25,0.072674419,11,0.031976744,0,0,10,0.029069767,0,0
1147675.txt,P4,SPA,medium,292,9,31,0.106164384,11,0.037671233,0,0,11,0.037671233,0,0
1148789.txt,P3,SPA,medium,376,14,8,0.021276596,4,0.010638298,0,0,17,0.045212766,1,0.002659574
1149313.txt,P4,SPA,medium,303,10,16,0.052805281,11,0.03630363,0,0,13,0.04290429,1,0.00330033
1151272.txt,P6,SPA,high,471,22,27,0.057324841,14,0.029723992,0,0,15,0.031847134,0,0
1152358.txt,P1,SPA,high,356,21,7,0.019662921,21,0.058988764,5,0.014044944,4,0.011235955,0,0
1153439.txt,P5,SPA,low,268,12,30,0.111940299,1,0.003731343,1,0.003731343,5,0.018656716,1,0.003731343
1153626.txt,P6,SPA,high,418,14,0,0,0,0,0,0,0,0,0,0
1153947.txt,P6,SPA,high,412,21,31,0.075242718,18,0.04368932,0,0,8,0.019417476,0,0
1154562.txt,P7,SPA,low,275,14,15,0.054545455,5,0.018181818,0,0,3,0.010909091,0,0
1155108.txt,P7,SPA,medium,270,6,8,0.02962963,6,0.022222222,0,0,4,0.014814815,0,0
1160675.txt,P7,SPA,medium,310,8,11,0.035483871,8,0.025806452,1,0.003225806,6,0.019354839,0,0
1163318.txt,P5,SPA,high,455,19,25,0.054945055,10,0.021978022,3,0.006593407,9,0.01978022,1,0.002197802
1164496.txt,P8,SPA,high,422,14,15,0.035545024,7,0.016587678,2,0.004739336,11,0.026066351,2,0.004739336
1164775.txt,P6,SPA,medium,365,17,15,0.04109589,14,0.038356164,1,0.002739726,10,0.02739726,1,0.002739726
1164862.txt,P7,SPA,medium,339,20,14,0.041297935,12,0.03539823,1,0.002949853,8,0.02359882,0,0
1165743.txt,P8,SPA,high,324,18,12,0.037037037,10,0.030864198,0,0,12,0.037037037,0,0
1165979.txt,P4,SPA,medium,293,11,16,0.054607509,13,0.044368601,0,0,2,0.006825939,0,0
1168117.txt,P5,SPA,high,312,11,34,0.108974359,0,0,2,0.006410256,9,0.028846154,0,0
1169072.txt,P6,SPA,high,359,6,16,0.044568245,17,0.04735376,0,0,15,0.04178273,0,0
1169186.txt,P6,SPA,medium,312,6,14,0.044871795,12,0.038461538,0,0,7,0.022435897,0,0
1170027.txt,P8,SPA,high,429,23,13,0.03030303,16,0.037296037,0,0,6,0.013986014,2,0.004662005
1170169.txt,P8,SPA,high,401,13,21,0.052369077,6,0.014962594,0,0,9,0.02244389,0,0
1170971.txt,P5,SPA,medium,412,25,23,0.055825243,11,0.026699029,2,0.004854369,21,0.050970874,0,0
1173148.txt,P4,SPA,high,340,18,6,0.017647059,17,0.05,1,0.002941176,9,0.026470588,1,0.002941176
1174410.txt,P8,SPA,medium,337,6,6,0.017804154,10,0.029673591,2,0.005934718,10,0.029673591,1,0.002967359
1175412.txt,P3,SPA,high,328,22,3,0.009146341,4,0.012195122,1,0.00304878,7,0.021341463,0,0
1175488.txt,P8,SPA,medium,304,11,9,0.029605263,11,0.036184211,1,0.003289474,6,0.019736842,0,0
1176593.txt,P5,SPA,high,367,19,20,0.054495913,3,0.008174387,1,0.002724796,9,0.024523161,1,0.002724796
1181599.txt,P2,SPA,high,402,14,6,0.014925373,4,0.009950249,1,0.002487562,12,0.029850746,1,0.002487562
1187884.txt,P8,SPA,medium,297,10,7,0.023569024,2,0.006734007,0,0,9,0.03030303,4,0.013468013
1195764.txt,P6,SPA,high,309,15,22,0.071197411,12,0.038834951,0,0,9,0.029126214,0,0
1198364.txt,P4,SPA,medium,272,14,13,0.047794118,4,0.014705882,1,0.003676471,13,0.047794118,1,0.003676471
1200117.txt,P5,SPA,medium,271,16,16,0.05904059,10,0.036900369,2,0.007380074,4,0.014760148,0,0
1202210.txt,P4,SPA,medium,299,19,13,0.043478261,8,0.026755853,0,0,11,0.036789298,1,0.003344482
1204971.txt,P4,SPA,medium,348,14,23,0.066091954,3,0.00862069,2,0.005747126,9,0.025862069,2,0.005747126
1207117.txt,P4,SPA,low,179,10,8,0.044692737,2,0.011173184,0,0,10,0.055865922,1,0.005586592
1208336.txt,P5,SPA,medium,307,11,9,0.029315961,4,0.013029316,0,0,13,0.042345277,0,0
1209138.txt,P4,SPA,high,503,30,20,0.039761431,11,0.021868787,0,0,9,0.017892644,0,0
1209251.txt,P3,SPA,high,382,18,23,0.060209424,8,0.020942408,0,0,15,0.039267016,1,0.002617801
1211657.txt,P6,SPA,medium,370,13,11,0.02972973,18,0.048648649,1,0.002702703,12,0.032432432,0,0
1214305.txt,P6,SPA,medium,305,13,29,0.095081967,12,0.039344262,1,0.003278689,8,0.026229508,1,0.003278689
1214625.txt,P4,SPA,medium,323,21,14,0.043343653,2,0.00619195,0,0,14,0.043343653,0,0
1215222.txt,P5,SPA,medium,303,21,10,0.0330033,3,0.00990099,0,0,7,0.02310231,0,0
1218175.txt,P4,SPA,medium,492,11,15,0.030487805,16,0.032520325,1,0.00203252,17,0.034552846,0,0
1222065.txt,P6,SPA,medium,361,21,13,0.03601108,17,0.047091413,4,0.011080332,9,0.024930748,0,0
1222636.txt,P5,SPA,medium,395,15,17,0.043037975,17,0.043037975,3,0.007594937,13,0.032911392,2,0.005063291
1222918.txt,P7,SPA,medium,268,13,23,0.085820896,2,0.007462687,0,0,6,0.02238806,1,0.003731343
1229300.txt,P1,SPA,medium,329,16,4,0.012158055,21,0.063829787,3,0.009118541,11,0.03343465,0,0
1231858.txt,P8,SPA,medium,360,14,8,0.022222222,2,0.005555556,3,0.008333333,10,0.027777778,0,0
1232239.txt,P7,SPA,medium,304,9,7,0.023026316,7,0.023026316,0,0,19,0.0625,1,0.003289474
1234478.txt,P5,SPA,high,468,20,34,0.072649573,10,0.021367521,4,0.008547009,5,0.010683761,1,0.002136752
1235384.txt,P6,SPA,low,258,18,17,0.065891473,7,0.027131783,0,0,12,0.046511628,0,0
1237942.txt,P2,SPA,medium,313,10,14,0.044728435,9,0.028753994,2,0.006389776,23,0.073482428,0,0
1242689.txt,P7,SPA,medium,257,15,12,0.046692607,13,0.050583658,0,0,3,0.011673152,0,0
1244220.txt,P1,SPA,medium,267,11,13,0.048689139,16,0.059925094,1,0.003745318,7,0.026217228,0,0
1245922.txt,P2,SPA,high,384,12,21,0.0546875,6,0.015625,3,0.0078125,20,0.052083333,0,0
1249660.txt,P4,SPA,medium,375,11,37,0.098666667,6,0.016,1,0.002666667,15,0.04,2,0.005333333
1251404.txt,P5,SPA,high,343,15,11,0.032069971,12,0.034985423,2,0.005830904,11,0.032069971,1,0.002915452
1251412.txt,P6,SPA,medium,417,10,9,0.021582734,11,0.026378897,2,0.004796163,9,0.021582734,0,0
1252208.txt,P7,SPA,high,306,10,12,0.039215686,7,0.022875817,0,0,9,0.029411765,0,0
1254076.txt,P5,SPA,medium,353,11,27,0.076487252,3,0.008498584,0,0,16,0.045325779,0,0
1254410.txt,P1,SPA,medium,339,12,6,0.017699115,8,0.02359882,1,0.002949853,7,0.020648968,0,0
1258043.txt,P6,SPA,high,332,10,15,0.045180723,12,0.036144578,0,0,12,0.036144578,0,0
1268792.txt,P6,SPA,high,438,15,25,0.057077626,9,0.020547945,1,0.002283105,9,0.020547945,0,0
1271259.txt,P4,SPA,low,260,5,17,0.065384615,8,0.030769231,0,0,0,0,0,0
1271702.txt,P4,SPA,low,184,9,13,0.070652174,2,0.010869565,0,0,2,0.010869565,0,0
1272992.txt,P1,SPA,medium,262,9,5,0.019083969,18,0.06870229,9,0.034351145,5,0.019083969,0,0
1277260.txt,P6,SPA,medium,332,9,17,0.051204819,15,0.045180723,1,0.003012048,7,0.021084337,0,0
1277729.txt,P1,SPA,medium,240,15,13,0.054166667,5,0.020833333,3,0.0125,10,0.041666667,1,0.004166667
1279194.txt,P5,SPA,medium,333,14,23,0.069069069,6,0.018018018,1,0.003003003,9,0.027027027,0,0
1279370.txt,P6,SPA,high,396,19,13,0.032828283,16,0.04040404,0,0,9,0.022727273,0,0
1279648.txt,P6,SPA,medium,364,16,16,0.043956044,23,0.063186813,0,0,7,0.019230769,0,0
1279742.txt,P6,SPA,medium,294,11,14,0.047619048,9,0.030612245,1,0.003401361,9,0.030612245,0,0
1281611.txt,P5,SPA,medium,311,18,19,0.061093248,11,0.035369775,0,0,1,0.003215434,0,0
1283963.txt,P1,SPA,high,356,19,18,0.050561798,10,0.028089888,10,0.028089888,8,0.02247191,1,0.002808989
1284383.txt,P6,SPA,high,335,21,17,0.050746269,17,0.050746269,1,0.002985075,6,0.017910448,0,0
1285680.txt,P4,SPA,medium,357,20,17,0.047619048,2,0.005602241,1,0.00280112,25,0.070028011,3,0.008403361
1297427.txt,P1,SPA,high,324,9,14,0.043209877,19,0.058641975,3,0.009259259,4,0.012345679,0,0
1299928.txt,P8,SPA,medium,337,12,13,0.038575668,13,0.038575668,0,0,9,0.026706231,0,0
1306397.txt,P5,SPA,high,341,18,20,0.058651026,6,0.017595308,1,0.002932551,15,0.04398827,1,0.002932551
