Filename,Prompt,Language,Score_Level,essay_len,num_sentence,noun_count,verb_count,adj_count,modal_count,noun_per_sentence,verb_per_sentence,adj_per_sentence,modal_per_sentence,the_count,aan_count,one_count,this_count,that_count,these_count,those_count,other_det_count,PRP_count,the_freq,aan_freq,one_freq,this_freq,that_freq,these_freq,those_freq,other_det_freq,PRP_freq
1026756.txt,P2,ZHO,low,204,9,45,35,25,2,5,3.888888889,2.777777778,0.222222222,16,1,0,1,0,0,0,2,8,0.078431373,0.004901961,0,0.004901961,0,0,0,0.009803922,0.039215686
1027345.txt,P8,ZHO,medium,251,16,48,53,32,12,3,3.3125,2,0.75,5,2,0,4,2,0,0,1,4,0.019920319,0.007968127,0,0.015936255,0.007968127,0,0,0.003984064,0.015936255
1027540.txt,P2,ZHO,medium,249,11,66,36,24,0,6,3.272727273,2.181818182,0,20,5,1,2,0,1,1,1,5,0.080321285,0.020080321,0.004016064,0.008032129,0,0.004016064,0.004016064,0.004016064,0.020080321
1031293.txt,P4,ZHO,medium,293,17,63,56,23,10,3.705882353,3.294117647,1.352941176,0.588235294,13,4,0,3,2,2,3,6,3,0.044368601,0.013651877,0,0.010238908,0.006825939,0.006825939,0.010238908,0.020477816,0.010238908
1033374.txt,P4,ZHO,high,299,21,68,60,22,12,3.238095238,2.857142857,1.047619048,0.571428571,24,5,1,3,1,5,0,3,2,0.080267559,0.016722408,0.003344482,0.010033445,0.003344482,0.016722408,0,0.010033445,0.006688963
1035814.txt,P6,ZHO,medium,432,28,97,84,19,11,3.464285714,3,0.678571429,0.392857143,32,10,1,1,2,0,0,4,20,0.074074074,0.023148148,0.002314815,0.002314815,0.00462963,0,0,0.009259259,0.046296296
1036477.txt,P5,ZHO,medium,353,19,101,62,27,6,5.315789474,3.263157895,1.421052632,0.315789474,19,6,0,9,0,0,1,4,6,0.053824363,0.016997167,0,0.025495751,0,0,0.002832861,0.011331445,0.016997167
1038048.txt,P3,ZHO,medium,336,18,92,60,30,2,5.111111111,3.333333333,1.666666667,0.111111111,19,8,1,6,0,0,0,5,10,0.056547619,0.023809524,0.00297619,0.017857143,0,0,0,0.014880952,0.029761905
1038325.txt,P5,ZHO,medium,377,21,101,73,29,11,4.80952381,3.476190476,1.380952381,0.523809524,30,3,2,3,0,1,0,3,1,0.079575597,0.00795756,0.00530504,0.00795756,0,0.00265252,0,0.00795756,0.00265252
1038419.txt,P3,ZHO,medium,301,20,71,54,34,7,3.55,2.7,1.7,0.35,16,6,0,1,1,0,0,3,8,0.053156146,0.019933555,0,0.003322259,0.003322259,0,0,0.009966777,0.026578073
1039658.txt,P7,ZHO,medium,348,16,80,66,19,7,5,4.125,1.1875,0.4375,20,10,1,6,1,1,1,1,2,0.057471264,0.028735632,0.002873563,0.017241379,0.002873563,0.002873563,0.002873563,0.002873563,0.005747126
1040067.txt,P4,ZHO,high,377,27,95,56,37,11,3.518518519,2.074074074,1.37037037,0.407407407,37,1,1,3,0,2,0,7,4,0.098143236,0.00265252,0.00265252,0.00795756,0,0.00530504,0,0.018567639,0.01061008
1041624.txt,P1,ZHO,high,369,16,93,61,37,19,5.8125,3.8125,2.3125,1.1875,22,5,0,0,0,0,0,4,8,0.059620596,0.013550136,0,0,0,0,0,0.010840108,0.021680217
1044003.txt,P5,ZHO,medium,393,19,82,74,37,21,4.315789474,3.894736842,1.947368421,1.105263158,23,10,1,1,1,0,0,8,2,0.058524173,0.025445293,0.002544529,0.002544529,0.002544529,0,0,0.020356234,0.005089059
1044255.txt,P2,ZHO,medium,310,17,72,49,44,10,4.235294118,2.882352941,2.588235294,0.588235294,14,11,3,0,2,2,0,5,4,0.04516129,0.035483871,0.009677419,0,0.006451613,0.006451613,0,0.016129032,0.012903226
1044423.txt,P7,ZHO,medium,251,14,56,42,19,9,4,3,1.357142857,0.642857143,24,0,1,2,0,0,0,8,3,0.09561753,0,0.003984064,0.007968127,0,0,0,0.03187251,0.011952191
1045426.txt,P6,ZHO,medium,459,23,101,79,28,15,4.391304348,3.434782609,1.217391304,0.652173913,28,19,0,1,3,0,0,8,10,0.061002179,0.041394336,0,0.002178649,0.006535948,0,0,0.017429194,0.021786492
1045762.txt,P3,ZHO,high,334,20,72,65,33,4,3.6,3.25,1.65,0.2,23,4,0,3,1,1,1,2,6,0.068862275,0.011976048,0,0.008982036,0.002994012,0.002994012,0.002994012,0.005988024,0.017964072
1045779.txt,P7,ZHO,medium,220,21,60,43,14,4,2.857142857,2.047619048,0.666666667,0.19047619,4,6,0,2,0,0,0,0,2,0.018181818,0.027272727,0,0.009090909,0,0,0,0,0.009090909
1047495.txt,P3,ZHO,medium,305,19,73,61,30,6,3.842105263,3.210526316,1.578947368,0.315789474,14,3,0,1,1,2,1,5,14,0.045901639,0.009836066,0,0.003278689,0.003278689,0.006557377,0.003278689,0.016393443,0.045901639
1047886.txt,P2,ZHO,medium,339,30,83,64,44,17,2.766666667,2.133333333,1.466666667,0.566666667,4,2,0,1,5,0,0,4,11,0.01179941,0.005899705,0,0.002949853,0.014749263,0,0,0.01179941,0.032448378
1047983.txt,P5,ZHO,low,76,8,16,16,6,3,2,2,0.75,0.375,1,1,0,0,0,0,0,0,1,0.013157895,0.013157895,0,0,0,0,0,0,0.013157895
1049261.txt,P1,ZHO,medium,250,11,57,45,38,14,5.181818182,4.090909091,3.454545455,1.272727273,7,0,4,0,0,0,1,1,5,0.028,0,0.016,0,0,0,0.004,0.004,0.02
1049329.txt,P7,ZHO,medium,376,21,68,77,31,11,3.238095238,3.666666667,1.476190476,0.523809524,25,12,0,1,4,1,0,4,2,0.066489362,0.031914894,0,0.002659574,0.010638298,0.002659574,0,0.010638298,0.005319149
1049472.txt,P7,ZHO,medium,267,12,66,62,25,7,5.5,5.166666667,2.083333333,0.583333333,10,2,1,2,0,0,0,5,1,0.037453184,0.007490637,0.003745318,0.007490637,0,0,0,0.018726592,0.003745318
1049951.txt,P7,ZHO,high,375,18,80,76,50,8,4.444444444,4.222222222,2.777777778,0.444444444,21,6,3,5,0,1,0,3,2,0.056,0.016,0.008,0.013333333,0,0.002666667,0,0.008,0.005333333
1053130.txt,P1,ZHO,high,427,22,86,80,59,11,3.909090909,3.636363636,2.681818182,0.5,16,2,4,0,0,0,0,4,7,0.037470726,0.004683841,0.009367681,0,0,0,0,0.009367681,0.016393443
1054640.txt,P2,ZHO,medium,284,22,58,56,38,3,2.636363636,2.545454545,1.727272727,0.136363636,4,5,0,0,1,0,0,2,6,0.014084507,0.017605634,0,0,0.003521127,0,0,0.007042254,0.021126761
1054691.txt,P3,ZHO,high,372,16,91,63,35,10,5.6875,3.9375,2.1875,0.625,28,13,0,0,0,1,0,2,10,0.075268817,0.034946237,0,0,0,0.002688172,0,0.005376344,0.02688172
1055656.txt,P3,ZHO,medium,362,18,86,65,39,6,4.777777778,3.611111111,2.166666667,0.333333333,17,6,2,1,0,0,5,6,8,0.046961326,0.016574586,0.005524862,0.002762431,0,0,0.013812155,0.016574586,0.022099448
1060937.txt,P1,ZHO,medium,263,17,53,38,46,13,3.117647059,2.235294118,2.705882353,0.764705882,1,4,4,0,0,0,0,3,3,0.003802281,0.015209125,0.015209125,0,0,0,0,0.011406844,0.011406844
1061753.txt,P3,ZHO,high,340,13,82,56,36,3,6.307692308,4.307692308,2.769230769,0.230769231,17,10,0,1,0,0,0,2,22,0.05,0.029411765,0,0.002941176,0,0,0,0.005882353,0.064705882
1062151.txt,P4,ZHO,medium,376,16,76,75,27,12,4.75,4.6875,1.6875,0.75,20,6,0,5,7,0,0,4,5,0.053191489,0.015957447,0,0.013297872,0.018617021,0,0,0.010638298,0.013297872
1063116.txt,P7,ZHO,medium,245,16,55,49,16,6,3.4375,3.0625,1,0.375,7,4,0,0,0,0,0,1,1,0.028571429,0.016326531,0,0,0,0,0,0.004081633,0.004081633
1063282.txt,P2,ZHO,high,373,22,90,72,56,12,4.090909091,3.272727273,2.545454545,0.545454545,8,2,1,0,1,0,3,5,10,0.021447721,0.00536193,0.002680965,0,0.002680965,0,0.008042895,0.013404826,0.026809651
1063514.txt,P5,ZHO,medium,324,17,95,50,33,10,5.588235294,2.941176471,1.941176471,0.588235294,11,10,1,2,0,3,0,1,5,0.033950617,0.030864198,0.00308642,0.00617284,0,0.009259259,0,0.00308642,0.015432099
1064511.txt,P8,ZHO,medium,310,21,73,61,28,13,3.476190476,2.904761905,1.333333333,0.619047619,14,5,0,2,0,1,0,2,0,0.04516129,0.016129032,0,0.006451613,0,0.003225806,0,0.006451613,0
1064740.txt,P7,ZHO,medium,335,18,62,69,24,9,3.444444444,3.833333333,1.333333333,0.5,24,10,0,1,0,0,0,2,4,0.071641791,0.029850746,0,0.002985075,0,0,0,0.005970149,0.011940299
1065343.txt,P3,ZHO,high,426,18,112,72,45,1,6.222222222,4,2.5,0.055555556,37,9,1,4,1,4,0,2,6,0.08685446,0.021126761,0.002347418,0.009389671,0.002347418,0.009389671,0,0.004694836,0.014084507
1065788.txt,P5,ZHO,high,377,19,90,71,37,12,4.736842105,3.736842105,1.947368421,0.631578947,28,6,2,0,4,1,1,7,5,0.074270557,0.015915119,0.00530504,0,0.01061008,0.00265252,0.00265252,0.018567639,0.013262599
1065943.txt,P6,ZHO,medium,368,26,78,84,22,9,3,3.230769231,0.846153846,0.346153846,28,11,2,1,2,0,1,6,5,0.076086957,0.029891304,0.005434783,0.002717391,0.005434783,0,0.002717391,0.016304348,0.013586957
1066683.txt,P6,ZHO,medium,375,31,75,80,24,13,2.419354839,2.580645161,0.774193548,0.419354839,21,17,1,2,3,0,0,3,3,0.056,0.045333333,0.002666667,0.005333333,0.008,0,0,0.008,0.008
1066847.txt,P6,ZHO,medium,253,12,54,46,26,16,4.5,3.833333333,2.166666667,1.333333333,13,12,1,0,0,0,0,3,0,0.051383399,0.04743083,0.003952569,0,0,0,0,0.011857708,0
1067754.txt,P4,ZHO,medium,209,13,60,35,13,4,4.615384615,2.692307692,1,0.307692308,18,3,1,2,0,1,0,6,3,0.086124402,0.014354067,0.004784689,0.009569378,0,0.004784689,0,0.028708134,0.014354067
1070349.txt,P2,ZHO,medium,351,19,89,59,37,4,4.684210526,3.105263158,1.947368421,0.210526316,11,0,2,0,0,2,1,3,14,0.031339031,0,0.005698006,0,0,0.005698006,0.002849003,0.008547009,0.03988604
1070521.txt,P4,ZHO,high,320,20,74,68,26,10,3.7,3.4,1.3,0.5,21,4,0,1,0,4,0,4,3,0.065625,0.0125,0,0.003125,0,0.0125,0,0.0125,0.009375
1072658.txt,P4,ZHO,low,248,16,57,53,25,1,3.5625,3.3125,1.5625,0.0625,13,5,0,0,0,0,0,8,2,0.052419355,0.02016129,0,0,0,0,0,0.032258065,0.008064516
1073147.txt,P1,ZHO,medium,303,13,75,50,36,11,5.769230769,3.846153846,2.769230769,0.846153846,16,5,6,2,0,0,0,1,5,0.052805281,0.01650165,0.01980198,0.00660066,0,0,0,0.00330033,0.01650165
1073628.txt,P2,ZHO,medium,432,22,91,81,61,10,4.136363636,3.681818182,2.772727273,0.454545455,14,8,0,3,0,0,0,2,15,0.032407407,0.018518519,0,0.006944444,0,0,0,0.00462963,0.034722222
1075905.txt,P3,ZHO,high,378,21,106,74,38,3,5.047619048,3.523809524,1.80952381,0.142857143,9,5,0,3,3,1,0,2,18,0.023809524,0.013227513,0,0.007936508,0.007936508,0.002645503,0,0.005291005,0.047619048
1078004.txt,P8,ZHO,medium,311,12,55,67,29,8,4.583333333,5.583333333,2.416666667,0.666666667,13,4,1,0,1,0,0,1,3,0.041800643,0.012861736,0.003215434,0,0.003215434,0,0,0.003215434,0.009646302
1080962.txt,P6,ZHO,medium,391,16,107,62,24,11,6.6875,3.875,1.5,0.6875,28,14,2,1,1,2,0,1,8,0.071611253,0.035805627,0.00511509,0.002557545,0.002557545,0.00511509,0,0.002557545,0.020460358
1082237.txt,P3,ZHO,high,466,25,116,83,48,6,4.64,3.32,1.92,0.24,21,10,0,4,0,1,1,3,14,0.045064378,0.021459227,0,0.008583691,0,0.002145923,0.002145923,0.006437768,0.030042918
1082245.txt,P4,ZHO,medium,384,17,90,72,44,7,5.294117647,4.235294118,2.588235294,0.411764706,34,8,0,2,4,0,0,7,3,0.088541667,0.020833333,0,0.005208333,0.010416667,0,0,0.018229167,0.0078125
1083446.txt,P1,ZHO,medium,264,18,84,47,29,11,4.666666667,2.611111111,1.611111111,0.611111111,18,3,3,0,1,0,0,1,0,0.068181818,0.011363636,0.011363636,0,0.003787879,0,0,0.003787879,0
1085733.txt,P4,ZHO,medium,269,18,71,35,21,12,3.944444444,1.944444444,1.166666667,0.666666667,46,2,0,2,1,0,0,4,1,0.171003717,0.007434944,0,0.007434944,0.003717472,0,0,0.014869888,0.003717472
1087264.txt,P6,ZHO,high,375,23,99,64,34,14,4.304347826,2.782608696,1.47826087,0.608695652,23,12,1,2,0,0,0,1,7,0.061333333,0.032,0.002666667,0.005333333,0,0,0,0.002666667,0.018666667
1087703.txt,P8,ZHO,high,323,21,55,73,37,6,2.619047619,3.476190476,1.761904762,0.285714286,10,0,0,0,1,1,1,4,2,0.030959752,0,0,0,0.003095975,0.003095975,0.003095975,0.012383901,0.00619195
1087758.txt,P8,ZHO,high,353,23,78,73,36,16,3.391304348,3.173913043,1.565217391,0.695652174,13,4,0,1,1,0,0,3,4,0.036827195,0.011331445,0,0.002832861,0.002832861,0,0,0.008498584,0.011331445
1089378.txt,P8,ZHO,medium,308,16,58,66,36,3,3.625,4.125,2.25,0.1875,5,13,0,2,0,0,0,3,5,0.016233766,0.042207792,0,0.006493506,0,0,0,0.00974026,0.016233766
1089601.txt,P7,ZHO,medium,303,14,71,61,28,5,5.071428571,4.357142857,2,0.357142857,20,7,0,0,1,1,1,5,1,0.066006601,0.02310231,0,0,0.00330033,0.00330033,0.00330033,0.01650165,0.00330033
1089959.txt,P7,ZHO,high,400,12,79,77,37,11,6.583333333,6.416666667,3.083333333,0.916666667,5,10,2,3,0,1,2,4,1,0.0125,0.025,0.005,0.0075,0,0.0025,0.005,0.01,0.0025
1090399.txt,P3,ZHO,high,287,18,67,54,28,7,3.722222222,3,1.555555556,0.388888889,15,5,0,1,0,1,0,2,7,0.052264808,0.017421603,0,0.003484321,0,0.003484321,0,0.006968641,0.024390244
1091257.txt,P1,ZHO,medium,274,15,65,55,33,9,4.333333333,3.666666667,2.2,0.6,5,7,6,0,0,0,0,5,1,0.018248175,0.025547445,0.02189781,0,0,0,0,0.018248175,0.003649635
1091720.txt,P3,ZHO,high,501,23,113,88,65,6,4.913043478,3.826086957,2.826086957,0.260869565,13,14,0,2,0,2,0,12,12,0.025948104,0.027944112,0,0.003992016,0,0.003992016,0,0.023952096,0.023952096
1092773.txt,P8,ZHO,low,255,24,63,48,30,13,2.625,2,1.25,0.541666667,7,2,1,1,0,2,0,7,1,0.02745098,0.007843137,0.003921569,0.003921569,0,0.007843137,0,0.02745098,0.003921569
1096313.txt,P3,ZHO,high,306,17,79,48,40,5,4.647058824,2.823529412,2.352941176,0.294117647,19,5,1,1,0,0,0,3,4,0.062091503,0.016339869,0.003267974,0.003267974,0,0,0,0.009803922,0.013071895
1096593.txt,P7,ZHO,medium,315,23,63,71,25,4,2.739130435,3.086956522,1.086956522,0.173913043,16,13,2,1,1,0,0,1,3,0.050793651,0.041269841,0.006349206,0.003174603,0.003174603,0,0,0.003174603,0.00952381
1097710.txt,P6,ZHO,high,306,14,79,44,38,7,5.642857143,3.142857143,2.714285714,0.5,26,5,1,1,0,0,0,5,4,0.08496732,0.016339869,0.003267974,0.003267974,0,0,0,0.016339869,0.013071895
1099106.txt,P6,ZHO,medium,303,17,86,40,25,9,5.058823529,2.352941176,1.470588235,0.529411765,22,20,0,0,2,0,0,4,6,0.072607261,0.066006601,0,0,0.00660066,0,0,0.01320132,0.01980198
1099400.txt,P7,ZHO,medium,320,16,93,49,20,9,5.8125,3.0625,1.25,0.5625,27,10,0,1,0,0,0,4,1,0.084375,0.03125,0,0.003125,0,0,0,0.0125,0.003125
1100270.txt,P3,ZHO,high,351,21,89,61,31,16,4.238095238,2.904761905,1.476190476,0.761904762,12,4,1,2,2,1,0,3,12,0.034188034,0.011396011,0.002849003,0.005698006,0.005698006,0.002849003,0,0.008547009,0.034188034
1100401.txt,P6,ZHO,medium,336,15,55,72,27,8,3.666666667,4.8,1.8,0.533333333,12,14,1,0,0,0,1,6,3,0.035714286,0.041666667,0.00297619,0,0,0,0.00297619,0.017857143,0.008928571
1101265.txt,P7,ZHO,medium,324,13,72,59,20,5,5.538461538,4.538461538,1.538461538,0.384615385,36,1,0,2,1,0,0,2,2,0.111111111,0.00308642,0,0.00617284,0.00308642,0,0,0.00617284,0.00617284
1106726.txt,P3,ZHO,low,145,8,39,25,12,3,4.875,3.125,1.5,0.375,10,0,0,0,1,0,0,3,9,0.068965517,0,0,0,0.006896552,0,0,0.020689655,0.062068966
1107034.txt,P5,ZHO,medium,263,18,67,37,36,6,3.722222222,2.055555556,2,0.333333333,37,3,0,0,1,1,0,5,2,0.140684411,0.011406844,0,0,0.003802281,0.003802281,0,0.019011407,0.007604563
1107311.txt,P7,ZHO,low,359,24,80,69,11,25,3.333333333,2.875,0.458333333,1.041666667,32,4,0,0,9,0,2,2,5,0.08913649,0.011142061,0,0,0.025069638,0,0.005571031,0.005571031,0.013927577
1107491.txt,P2,ZHO,medium,309,16,76,51,33,6,4.75,3.1875,2.0625,0.375,16,10,4,2,0,1,0,5,8,0.051779935,0.03236246,0.012944984,0.006472492,0,0.003236246,0,0.01618123,0.025889968
1108278.txt,P7,ZHO,medium,305,16,76,60,25,10,4.75,3.75,1.5625,0.625,13,4,1,0,1,0,2,7,2,0.042622951,0.013114754,0.003278689,0,0.003278689,0,0.006557377,0.02295082,0.006557377
1112819.txt,P8,ZHO,medium,303,19,55,65,37,9,2.894736842,3.421052632,1.947368421,0.473684211,16,9,0,0,1,0,0,0,0,0.052805281,0.02970297,0,0,0.00330033,0,0,0,0
1114825.txt,P7,ZHO,medium,305,14,72,51,18,10,5.142857143,3.642857143,1.285714286,0.714285714,28,5,1,3,0,0,0,1,9,0.091803279,0.016393443,0.003278689,0.009836066,0,0,0,0.003278689,0.029508197
1116411.txt,P2,ZHO,high,365,25,76,70,43,8,3.04,2.8,1.72,0.32,23,6,0,0,0,0,0,4,3,0.063013699,0.016438356,0,0,0,0,0,0.010958904,0.008219178
1118473.txt,P5,ZHO,medium,285,21,69,46,30,6,3.285714286,2.19047619,1.428571429,0.285714286,17,9,1,0,0,0,0,6,1,0.059649123,0.031578947,0.003508772,0,0,0,0,0.021052632,0.003508772
1118487.txt,P1,ZHO,high,515,24,101,96,52,24,4.208333333,4,2.166666667,1,20,10,10,0,2,0,0,4,5,0.038834951,0.019417476,0.019417476,0,0.003883495,0,0,0.00776699,0.009708738
1118568.txt,P1,ZHO,medium,219,14,56,35,23,10,4,2.5,1.642857143,0.714285714,7,0,3,0,0,0,0,6,5,0.03196347,0,0.01369863,0,0,0,0,0.02739726,0.02283105
1118619.txt,P8,ZHO,medium,410,17,77,91,40,9,4.529411765,5.352941176,2.352941176,0.529411765,3,10,4,0,1,4,3,2,4,0.007317073,0.024390244,0.009756098,0,0.002439024,0.009756098,0.007317073,0.004878049,0.009756098
1118901.txt,P8,ZHO,medium,315,22,62,68,38,5,2.818181818,3.090909091,1.727272727,0.227272727,13,3,6,1,0,0,0,1,3,0.041269841,0.00952381,0.019047619,0.003174603,0,0,0,0.003174603,0.00952381
1119329.txt,P2,ZHO,medium,391,27,94,70,45,7,3.481481481,2.592592593,1.666666667,0.259259259,20,3,1,2,1,0,1,4,13,0.051150895,0.007672634,0.002557545,0.00511509,0.002557545,0,0.002557545,0.010230179,0.033248082
1123805.txt,P6,ZHO,high,331,11,81,63,27,5,7.363636364,5.727272727,2.454545455,0.454545455,18,10,1,1,1,1,0,6,5,0.054380665,0.03021148,0.003021148,0.003021148,0.003021148,0.003021148,0,0.018126888,0.01510574
1124819.txt,P7,ZHO,medium,373,16,59,80,13,10,3.6875,5,0.8125,0.625,19,5,0,2,0,1,0,8,2,0.050938338,0.013404826,0,0.00536193,0,0.002680965,0,0.021447721,0.00536193
1126001.txt,P2,ZHO,medium,332,21,108,44,65,4,5.142857143,2.095238095,3.095238095,0.19047619,12,1,1,3,0,1,0,2,0,0.036144578,0.003012048,0.003012048,0.009036145,0,0.003012048,0,0.006024096,0
1129637.txt,P7,ZHO,medium,427,25,90,84,23,9,3.6,3.36,0.92,0.36,39,3,0,3,3,2,0,4,4,0.091334895,0.007025761,0,0.007025761,0.007025761,0.004683841,0,0.009367681,0.009367681
1131172.txt,P7,ZHO,medium,308,17,71,50,33,11,4.176470588,2.941176471,1.941176471,0.647058824,12,7,1,2,1,1,0,11,6,0.038961039,0.022727273,0.003246753,0.006493506,0.003246753,0.003246753,0,0.035714286,0.019480519
1132436.txt,P4,ZHO,medium,253,16,59,49,18,5,3.6875,3.0625,1.125,0.3125,21,0,1,1,1,2,0,2,5,0.083003953,0,0.003952569,0.003952569,0.003952569,0.007905138,0,0.007905138,0.019762846
1133601.txt,P8,ZHO,high,421,22,89,86,54,11,4.045454545,3.909090909,2.454545455,0.5,14,14,1,2,1,0,0,3,3,0.033254157,0.033254157,0.002375297,0.004750594,0.002375297,0,0,0.007125891,0.007125891
1133609.txt,P7,ZHO,medium,304,16,61,66,20,9,3.8125,4.125,1.25,0.5625,23,0,0,0,0,0,0,1,2,0.075657895,0,0,0,0,0,0,0.003289474,0.006578947
1133647.txt,P2,ZHO,medium,303,16,66,54,37,11,4.125,3.375,2.3125,0.6875,7,8,0,0,0,0,0,4,9,0.02310231,0.02640264,0,0,0,0,0,0.01320132,0.02970297
1135467.txt,P6,ZHO,medium,344,19,102,46,25,7,5.368421053,2.421052632,1.315789474,0.368421053,44,10,1,1,1,1,2,6,1,0.127906977,0.029069767,0.002906977,0.002906977,0.002906977,0.002906977,0.005813953,0.01744186,0.002906977
1136310.txt,P1,ZHO,medium,239,17,59,34,37,8,3.470588235,2,2.176470588,0.470588235,6,2,2,0,0,0,0,4,2,0.025104603,0.008368201,0.008368201,0,0,0,0,0.016736402,0.008368201
1136540.txt,P5,ZHO,medium,384,18,92,65,48,13,5.111111111,3.611111111,2.666666667,0.722222222,15,12,2,6,1,3,0,2,4,0.0390625,0.03125,0.005208333,0.015625,0.002604167,0.0078125,0,0.005208333,0.010416667
1136859.txt,P6,ZHO,medium,197,6,36,41,15,7,6,6.833333333,2.5,1.166666667,3,10,0,1,1,0,0,0,4,0.015228426,0.050761421,0,0.005076142,0.005076142,0,0,0,0.020304569
1137238.txt,P4,ZHO,medium,341,14,83,53,24,11,5.928571429,3.785714286,1.714285714,0.785714286,35,5,2,3,0,1,0,5,4,0.102639296,0.014662757,0.005865103,0.008797654,0,0.002932551,0,0.014662757,0.011730205
1139333.txt,P1,ZHO,medium,288,14,58,51,25,11,4.142857143,3.642857143,1.785714286,0.785714286,6,10,1,2,1,0,0,9,8,0.020833333,0.034722222,0.003472222,0.006944444,0.003472222,0,0,0.03125,0.027777778
1139576.txt,P5,ZHO,medium,361,13,91,58,27,14,7,4.461538462,2.076923077,1.076923077,21,10,2,0,2,2,1,6,1,0.058171745,0.027700831,0.005540166,0,0.005540166,0.005540166,0.002770083,0.016620499,0.002770083
1139910.txt,P7,ZHO,high,312,15,77,50,33,3,5.133333333,3.333333333,2.2,0.2,21,3,2,4,0,0,0,6,5,0.067307692,0.009615385,0.006410256,0.012820513,0,0,0,0.019230769,0.016025641
1140045.txt,P8,ZHO,low,313,19,59,69,32,7,3.105263158,3.631578947,1.684210526,0.368421053,18,3,1,1,2,0,0,3,9,0.057507987,0.009584665,0.003194888,0.003194888,0.006389776,0,0,0.009584665,0.028753994
1142118.txt,P1,ZHO,medium,507,16,111,83,50,11,6.9375,5.1875,3.125,0.6875,25,16,3,2,2,1,0,4,12,0.049309665,0.031558185,0.00591716,0.003944773,0.003944773,0.001972387,0,0.007889546,0.023668639
1142499.txt,P3,ZHO,medium,326,15,66,64,26,14,4.4,4.266666667,1.733333333,0.933333333,14,6,2,5,1,0,0,8,4,0.042944785,0.018404908,0.006134969,0.015337423,0.003067485,0,0,0.024539877,0.012269939
1142846.txt,P8,ZHO,high,309,26,74,68,27,7,2.846153846,2.615384615,1.038461538,0.269230769,15,4,3,3,0,0,0,7,5,0.048543689,0.012944984,0.009708738,0.009708738,0,0,0,0.022653722,0.01618123
1143786.txt,P6,ZHO,low,158,3,28,31,14,0,9.333333333,10.33333333,4.666666667,0,5,2,0,1,0,0,0,8,0,0.03164557,0.012658228,0,0.006329114,0,0,0,0.050632911,0
1144227.txt,P4,ZHO,low,254,13,50,49,28,6,3.846153846,3.769230769,2.153846154,0.461538462,24,1,8,0,1,0,0,3,0,0.094488189,0.003937008,0.031496063,0,0.003937008,0,0,0.011811024,0
1145444.txt,P4,ZHO,high,468,22,126,74,53,15,5.727272727,3.363636364,2.409090909,0.681818182,20,11,2,5,0,2,1,15,4,0.042735043,0.023504274,0.004273504,0.010683761,0,0.004273504,0.002136752,0.032051282,0.008547009
1147630.txt,P6,ZHO,medium,388,25,93,73,30,9,3.72,2.92,1.2,0.36,10,22,0,1,0,0,3,2,7,0.025773196,0.056701031,0,0.00257732,0,0,0.007731959,0.005154639,0.018041237
1147734.txt,P4,ZHO,high,340,18,71,65,32,7,3.944444444,3.611111111,1.777777778,0.388888889,36,7,0,0,3,0,0,2,3,0.105882353,0.020588235,0,0,0.008823529,0,0,0.005882353,0.008823529
1150400.txt,P6,ZHO,medium,328,22,71,66,22,8,3.227272727,3,1,0.363636364,22,13,1,1,0,0,0,13,3,0.067073171,0.039634146,0.00304878,0.00304878,0,0,0,0.039634146,0.009146341
1151942.txt,P7,ZHO,medium,302,15,70,62,26,4,4.666666667,4.133333333,1.733333333,0.266666667,18,4,0,0,3,0,0,1,3,0.059602649,0.013245033,0,0,0.009933775,0,0,0.003311258,0.009933775
1152615.txt,P4,ZHO,medium,321,20,71,63,25,9,3.55,3.15,1.25,0.45,29,6,0,2,0,0,1,4,0,0.090342679,0.018691589,0,0.00623053,0,0,0.003115265,0.012461059,0
1154100.txt,P1,ZHO,medium,349,14,85,58,44,11,6.071428571,4.142857143,3.142857143,0.785714286,28,6,6,2,2,1,0,1,6,0.080229226,0.017191977,0.017191977,0.005730659,0.005730659,0.00286533,0,0.00286533,0.017191977
1157285.txt,P2,ZHO,medium,279,6,69,51,40,5,11.5,8.5,6.666666667,0.833333333,6,4,1,3,0,0,2,3,5,0.021505376,0.014336918,0.003584229,0.010752688,0,0,0.007168459,0.010752688,0.017921147
1157948.txt,P4,ZHO,high,299,22,74,47,21,4,3.363636364,2.136363636,0.954545455,0.181818182,24,2,0,0,2,0,0,6,1,0.080267559,0.006688963,0,0,0.006688963,0,0,0.02006689,0.003344482
1158307.txt,P6,ZHO,medium,298,15,55,63,20,13,3.666666667,4.2,1.333333333,0.866666667,15,12,1,0,0,0,0,3,3,0.05033557,0.040268456,0.003355705,0,0,0,0,0.010067114,0.010067114
1158630.txt,P3,ZHO,high,357,23,98,64,34,4,4.260869565,2.782608696,1.47826087,0.173913043,22,7,0,1,0,3,0,3,5,0.06162465,0.019607843,0,0.00280112,0,0.008403361,0,0.008403361,0.014005602
1161586.txt,P1,ZHO,high,364,15,60,63,41,12,4,4.2,2.733333333,0.8,16,4,7,3,0,1,0,11,1,0.043956044,0.010989011,0.019230769,0.008241758,0,0.002747253,0,0.03021978,0.002747253
1162739.txt,P8,ZHO,medium,280,14,57,55,30,5,4.071428571,3.928571429,2.142857143,0.357142857,13,4,0,2,0,0,1,1,1,0.046428571,0.014285714,0,0.007142857,0,0,0.003571429,0.003571429,0.003571429
