Filename,Prompt,Language,Score_Level,essay_len,num_sentence,the_count,the_freq,aan_count,aan_freq,one_count,one_freq,demo_sing_count,demo_sing_freq,demo_pl_count,demo_pl_freq
935430.txt,P2,ZHO,high,351,14,15,0.042735043,10,0.028490028,0,0,5,0.014245014,0,0
935619.txt,P7,ZHO,medium,277,17,15,0.054151625,8,0.028880866,0,0,5,0.018050542,0,0
945528.txt,P5,ZHO,medium,322,16,20,0.062111801,5,0.01552795,0,0,5,0.01552795,2,0.00621118
945544.txt,P2,ZHO,high,408,19,10,0.024509804,7,0.017156863,0,0,5,0.012254902,0,0
950235.txt,P5,ZHO,high,442,30,21,0.047511312,13,0.029411765,2,0.004524887,3,0.00678733,2,0.004524887
953115.txt,P6,ZHO,high,423,14,27,0.063829787,14,0.033096927,4,0.009456265,6,0.014184397,0,0
954819.txt,P2,ZHO,high,399,23,22,0.055137845,14,0.035087719,0,0,8,0.020050125,0,0
957073.txt,P6,ZHO,medium,302,15,10,0.033112583,8,0.026490066,0,0,8,0.026490066,2,0.006622517
965186.txt,P5,ZHO,medium,232,13,16,0.068965517,4,0.017241379,0,0,6,0.025862069,0,0
966450.txt,P7,ZHO,medium,409,15,34,0.083129584,4,0.009779951,0,0,8,0.019559902,2,0.004889976
968704.txt,P3,ZHO,high,344,10,18,0.052325581,1,0.002906977,0,0,13,0.037790698,4,0.011627907
973330.txt,P8,ZHO,medium,244,19,7,0.028688525,10,0.040983607,0,0,2,0.008196721,0,0
980099.txt,P5,ZHO,medium,278,25,15,0.053956835,4,0.014388489,0,0,7,0.025179856,1,0.003597122
982634.txt,P8,ZHO,medium,397,18,11,0.027707809,8,0.020151134,0,0,10,0.025188917,2,0.005037783
983987.txt,P6,ZHO,medium,342,15,17,0.049707602,19,0.055555556,0,0,3,0.00877193,1,0.002923977
987036.txt,P2,ZHO,medium,312,24,5,0.016025641,8,0.025641026,0,0,3,0.009615385,1,0.003205128
987713.txt,P1,ZHO,medium,398,13,10,0.025125628,9,0.022613065,8,0.020100503,15,0.037688442,5,0.012562814
989614.txt,P5,ZHO,high,313,13,21,0.067092652,6,0.019169329,1,0.003194888,11,0.03514377,0,0
996413.txt,P2,ZHO,medium,445,24,32,0.071910112,5,0.011235955,1,0.002247191,14,0.031460674,4,0.008988764
997201.txt,P8,ZHO,medium,187,8,8,0.042780749,2,0.010695187,0,0,1,0.005347594,1,0.005347594
1000025.txt,P2,ZHO,high,414,26,23,0.055555556,9,0.02173913,0,0,9,0.02173913,0,0
1000599.txt,P6,ZHO,medium,310,22,15,0.048387097,7,0.022580645,0,0,4,0.012903226,1,0.003225806
1001566.txt,P4,ZHO,low,233,12,11,0.0472103,4,0.017167382,6,0.025751073,5,0.021459227,0,0
1003222.txt,P4,ZHO,medium,326,19,26,0.079754601,9,0.027607362,0,0,2,0.006134969,0,0
1004306.txt,P5,ZHO,high,340,20,14,0.041176471,6,0.017647059,0,0,5,0.014705882,1,0.002941176
1004652.txt,P1,ZHO,high,306,17,9,0.029411765,5,0.016339869,10,0.032679739,6,0.019607843,0,0
1004862.txt,P1,ZHO,medium,273,20,4,0.014652015,2,0.007326007,4,0.014652015,9,0.032967033,1,0.003663004
1005142.txt,P7,ZHO,medium,351,17,34,0.096866097,7,0.01994302,0,0,2,0.005698006,1,0.002849003
1006179.txt,P3,ZHO,medium,316,28,9,0.028481013,3,0.009493671,0,0,11,0.034810127,0,0
1007981.txt,P6,ZHO,high,349,22,21,0.06017192,15,0.042979943,0,0,7,0.020057307,0,0
1010664.txt,P8,ZHO,high,326,14,17,0.052147239,7,0.021472393,6,0.018404908,5,0.015337423,1,0.003067485
1010932.txt,P3,ZHO,medium,299,12,11,0.036789298,3,0.010033445,3,0.010033445,4,0.013377926,2,0.006688963
1011110.txt,P7,ZHO,medium,362,29,32,0.08839779,3,0.008287293,0,0,3,0.008287293,1,0.002762431
1011364.txt,P6,ZHO,medium,341,11,13,0.038123167,18,0.052785924,0,0,6,0.017595308,0,0
1011418.txt,P4,ZHO,low,211,17,14,0.066350711,5,0.023696682,0,0,9,0.042654028,0,0
1011426.txt,P5,ZHO,medium,336,20,31,0.092261905,2,0.005952381,1,0.00297619,4,0.011904762,2,0.005952381
1011805.txt,P7,ZHO,medium,306,18,14,0.045751634,5,0.016339869,0,0,4,0.013071895,0,0
1012427.txt,P8,ZHO,medium,301,27,3,0.009966777,8,0.026578073,0,0,7,0.023255814,0,0
1013669.txt,P2,ZHO,low,229,4,14,0.061135371,0,0,0,0,5,0.021834061,0,0
1014998.txt,P7,ZHO,medium,351,20,20,0.056980057,9,0.025641026,0,0,9,0.025641026,1,0.002849003
1015056.txt,P7,ZHO,medium,372,21,15,0.040322581,7,0.018817204,2,0.005376344,2,0.005376344,4,0.010752688
1017038.txt,P5,ZHO,medium,408,23,37,0.090686275,5,0.012254902,0,0,6,0.014705882,2,0.004901961
1017608.txt,P4,ZHO,high,344,16,23,0.066860465,3,0.00872093,1,0.002906977,15,0.043604651,1,0.002906977
1018958.txt,P6,ZHO,medium,334,13,7,0.020958084,17,0.050898204,0,0,17,0.050898204,2,0.005988024
1019743.txt,P6,ZHO,high,538,31,29,0.053903346,15,0.027881041,1,0.001858736,11,0.020446097,0,0
1020198.txt,P6,ZHO,high,379,27,16,0.042216359,17,0.044854881,0,0,1,0.002638522,3,0.007915567
1021281.txt,P2,ZHO,medium,309,20,15,0.048543689,4,0.012944984,0,0,7,0.022653722,0,0
1021707.txt,P7,ZHO,high,414,18,37,0.089371981,5,0.012077295,0,0,5,0.012077295,0,0
1021877.txt,P6,ZHO,medium,411,21,6,0.01459854,26,0.063260341,6,0.01459854,6,0.01459854,1,0.00243309
1023952.txt,P7,ZHO,medium,386,19,51,0.132124352,3,0.007772021,0,0,5,0.012953368,2,0.005181347
1025558.txt,P7,ZHO,high,322,10,24,0.074534161,16,0.049689441,1,0.00310559,6,0.01863354,0,0
1025673.txt,P4,ZHO,medium,303,18,20,0.066006601,8,0.02640264,1,0.00330033,3,0.00990099,0,0
1026061.txt,P1,ZHO,medium,191,15,4,0.020942408,5,0.02617801,0,0,3,0.015706806,0,0
1026756.txt,P2,ZHO,low,204,9,16,0.078431373,1,0.004901961,0,0,3,0.014705882,0,0
1027345.txt,P8,ZHO,medium,251,16,5,0.019920319,2,0.007968127,0,0,8,0.03187251,0,0
1027540.txt,P2,ZHO,medium,249,11,16,0.064257028,5,0.020080321,1,0.004016064,4,0.016064257,2,0.008032129
1031293.txt,P4,ZHO,medium,293,17,13,0.044368601,4,0.013651877,0,0,8,0.027303754,4,0.013651877
1033374.txt,P4,ZHO,high,299,21,24,0.080267559,5,0.016722408,1,0.003344482,4,0.013377926,4,0.013377926
1035814.txt,P6,ZHO,medium,432,28,30,0.069444444,10,0.023148148,1,0.002314815,8,0.018518519,0,0
1036477.txt,P5,ZHO,medium,353,19,19,0.053824363,6,0.016997167,0,0,17,0.04815864,1,0.002832861
1038048.txt,P3,ZHO,medium,336,18,19,0.056547619,7,0.020833333,1,0.00297619,8,0.023809524,0,0
1038325.txt,P5,ZHO,medium,377,21,29,0.076923077,3,0.00795756,1,0.00265252,6,0.015915119,1,0.00265252
1038419.txt,P3,ZHO,medium,301,20,15,0.049833887,6,0.019933555,0,0,7,0.023255814,0,0
1039658.txt,P7,ZHO,medium,348,16,19,0.054597701,10,0.028735632,1,0.002873563,9,0.025862069,2,0.005747126
1040067.txt,P4,ZHO,high,377,27,35,0.092838196,1,0.00265252,1,0.00265252,7,0.018567639,2,0.00530504
1041624.txt,P1,ZHO,high,369,16,21,0.056910569,5,0.013550136,0,0,4,0.010840108,0,0
1044003.txt,P5,ZHO,medium,393,19,22,0.055979644,9,0.022900763,1,0.002544529,9,0.022900763,0,0
1044255.txt,P2,ZHO,medium,310,17,14,0.04516129,11,0.035483871,3,0.009677419,5,0.016129032,2,0.006451613
1044423.txt,P7,ZHO,medium,251,14,24,0.09561753,0,0,1,0.003984064,4,0.015936255,0,0
1045426.txt,P6,ZHO,medium,459,23,28,0.061002179,19,0.041394336,0,0,15,0.032679739,0,0
1045762.txt,P3,ZHO,high,334,20,22,0.065868263,4,0.011976048,0,0,9,0.026946108,2,0.005988024
1045779.txt,P7,ZHO,medium,220,21,4,0.018181818,6,0.027272727,0,0,7,0.031818182,0,0
1047495.txt,P3,ZHO,medium,305,19,13,0.042622951,3,0.009836066,0,0,1,0.003278689,2,0.006557377
1047886.txt,P2,ZHO,medium,339,30,4,0.01179941,2,0.005899705,0,0,6,0.017699115,0,0
1047983.txt,P5,ZHO,low,76,8,1,0.013157895,1,0.013157895,0,0,0,0,0,0
1049261.txt,P1,ZHO,medium,250,11,7,0.028,0,0,4,0.016,3,0.012,1,0.004
1049329.txt,P7,ZHO,medium,376,21,25,0.066489362,11,0.029255319,0,0,8,0.021276596,0,0
1049472.txt,P7,ZHO,medium,267,12,10,0.037453184,2,0.007490637,1,0.003745318,5,0.018726592,0,0
1049951.txt,P7,ZHO,high,375,18,19,0.050666667,5,0.013333333,3,0.008,9,0.024,1,0.002666667
1053130.txt,P1,ZHO,high,426,22,13,0.030516432,2,0.004694836,3,0.007042254,13,0.030516432,0,0
1054640.txt,P2,ZHO,medium,284,22,4,0.014084507,5,0.017605634,0,0,1,0.003521127,0,0
1054691.txt,P3,ZHO,high,372,16,25,0.067204301,13,0.034946237,0,0,10,0.02688172,1,0.002688172
1055656.txt,P3,ZHO,medium,362,18,17,0.046961326,6,0.016574586,1,0.002762431,5,0.013812155,5,0.013812155
1060937.txt,P1,ZHO,medium,263,17,1,0.003802281,4,0.015209125,4,0.015209125,0,0,0,0
1061753.txt,P3,ZHO,high,340,13,16,0.047058824,10,0.029411765,0,0,6,0.017647059,0,0
1062151.txt,P4,ZHO,medium,376,16,20,0.053191489,6,0.015957447,0,0,22,0.058510638,0,0
1063116.txt,P7,ZHO,medium,245,16,7,0.028571429,4,0.016326531,0,0,3,0.012244898,0,0
1063282.txt,P2,ZHO,high,373,22,8,0.021447721,2,0.00536193,1,0.002680965,4,0.010723861,2,0.00536193
1063514.txt,P5,ZHO,medium,324,17,11,0.033950617,10,0.030864198,1,0.00308642,4,0.012345679,2,0.00617284
1064511.txt,P8,ZHO,medium,310,21,13,0.041935484,5,0.016129032,0,0,1,0.003225806,1,0.003225806
1064740.txt,P7,ZHO,medium,335,18,24,0.071641791,10,0.029850746,0,0,4,0.011940299,0,0
1065343.txt,P3,ZHO,high,426,18,36,0.084507042,8,0.018779343,0,0,4,0.009389671,4,0.009389671
1065788.txt,P5,ZHO,high,377,19,27,0.071618037,6,0.015915119,2,0.00530504,12,0.031830239,2,0.00530504
1065943.txt,P6,ZHO,medium,368,26,24,0.065217391,11,0.029891304,2,0.005434783,5,0.013586957,0,0
1066683.txt,P6,ZHO,medium,375,31,16,0.042666667,17,0.045333333,0,0,2,0.005333333,0,0
1066847.txt,P6,ZHO,medium,253,12,11,0.043478261,12,0.04743083,1,0.003952569,4,0.015810277,0,0
1067754.txt,P4,ZHO,medium,209,13,16,0.076555024,2,0.009569378,1,0.004784689,4,0.019138756,1,0.004784689
1070349.txt,P2,ZHO,medium,351,19,11,0.031339031,0,0,2,0.005698006,8,0.022792023,3,0.008547009
1070521.txt,P4,ZHO,high,320,20,19,0.059375,4,0.0125,0,0,8,0.025,2,0.00625
1072658.txt,P4,ZHO,low,248,16,12,0.048387097,5,0.02016129,0,0,5,0.02016129,0,0
1073147.txt,P1,ZHO,medium,303,13,16,0.052805281,5,0.01650165,6,0.01980198,5,0.01650165,0,0
1073628.txt,P2,ZHO,medium,432,22,14,0.032407407,8,0.018518519,0,0,9,0.020833333,0,0
1075905.txt,P3,ZHO,high,378,21,7,0.018518519,4,0.010582011,0,0,11,0.029100529,1,0.002645503
1078004.txt,P8,ZHO,medium,311,12,13,0.041800643,4,0.012861736,1,0.003215434,1,0.003215434,0,0
1080962.txt,P6,ZHO,medium,391,16,27,0.069053708,14,0.035805627,2,0.00511509,3,0.007672634,2,0.00511509
1082237.txt,P3,ZHO,high,466,25,20,0.042918455,10,0.021459227,0,0,7,0.015021459,2,0.004291845
1082245.txt,P4,ZHO,medium,384,17,34,0.088541667,8,0.020833333,0,0,13,0.033854167,0,0
1083446.txt,P1,ZHO,medium,264,18,13,0.049242424,3,0.011363636,3,0.011363636,2,0.007575758,0,0
1085733.txt,P4,ZHO,medium,269,18,44,0.163568773,2,0.007434944,0,0,4,0.014869888,0,0
1087264.txt,P6,ZHO,high,375,23,21,0.056,12,0.032,1,0.002666667,8,0.021333333,0,0
1087703.txt,P8,ZHO,high,323,21,10,0.030959752,0,0,0,0,5,0.015479876,2,0.00619195
1087758.txt,P8,ZHO,high,353,23,9,0.025495751,4,0.011331445,0,0,5,0.014164306,0,0
1089378.txt,P8,ZHO,medium,308,16,5,0.016233766,11,0.035714286,0,0,6,0.019480519,0,0
1089601.txt,P7,ZHO,medium,303,14,19,0.062706271,6,0.01980198,0,0,8,0.02640264,2,0.00660066
1089959.txt,P7,ZHO,high,400,12,5,0.0125,10,0.025,2,0.005,11,0.0275,3,0.0075
1090399.txt,P3,ZHO,high,287,18,15,0.052264808,5,0.017421603,0,0,3,0.010452962,1,0.003484321
1091257.txt,P1,ZHO,medium,274,15,5,0.018248175,7,0.025547445,4,0.01459854,3,0.010948905,0,0
1091720.txt,P3,ZHO,high,501,23,13,0.025948104,14,0.027944112,0,0,11,0.021956088,2,0.003992016
1092773.txt,P8,ZHO,low,255,24,7,0.02745098,2,0.007843137,1,0.003921569,5,0.019607843,1,0.003921569
1096313.txt,P3,ZHO,high,306,17,18,0.058823529,4,0.013071895,1,0.003267974,3,0.009803922,0,0
1096593.txt,P7,ZHO,medium,315,23,11,0.034920635,13,0.041269841,1,0.003174603,4,0.012698413,0,0
1097710.txt,P6,ZHO,high,306,14,25,0.081699346,5,0.016339869,1,0.003267974,3,0.009803922,0,0
1099106.txt,P6,ZHO,medium,301,17,21,0.069767442,20,0.066445183,0,0,6,0.019933555,0,0
1099400.txt,P7,ZHO,medium,320,16,25,0.078125,10,0.03125,0,0,5,0.015625,0,0
1100270.txt,P3,ZHO,high,351,21,11,0.031339031,4,0.011396011,1,0.002849003,6,0.017094017,1,0.002849003
1100401.txt,P6,ZHO,medium,335,15,12,0.035820896,14,0.041791045,1,0.002985075,2,0.005970149,1,0.002985075
1101265.txt,P7,ZHO,medium,324,13,35,0.108024691,1,0.00308642,0,0,11,0.033950617,0,0
1106726.txt,P3,ZHO,low,145,8,10,0.068965517,0,0,0,0,2,0.013793103,0,0
1107034.txt,P5,ZHO,medium,263,18,32,0.121673004,3,0.011406844,0,0,4,0.015209125,0,0
1107311.txt,P7,ZHO,low,359,24,30,0.08356546,4,0.011142061,0,0,15,0.04178273,2,0.005571031
1107491.txt,P2,ZHO,medium,309,16,16,0.051779935,10,0.03236246,4,0.012944984,2,0.006472492,1,0.003236246
1108278.txt,P7,ZHO,medium,305,16,13,0.042622951,4,0.013114754,1,0.003278689,1,0.003278689,2,0.006557377
1112819.txt,P8,ZHO,medium,303,19,11,0.03630363,9,0.02970297,0,0,3,0.00990099,0,0
1114825.txt,P7,ZHO,medium,305,14,28,0.091803279,4,0.013114754,1,0.003278689,8,0.026229508,0,0
1116411.txt,P2,ZHO,high,365,25,22,0.060273973,6,0.016438356,0,0,6,0.016438356,0,0
1118473.txt,P5,ZHO,medium,285,21,16,0.056140351,7,0.024561404,1,0.003508772,3,0.010526316,0,0
1118487.txt,P1,ZHO,high,515,24,20,0.038834951,10,0.019417476,10,0.019417476,13,0.025242718,0,0
1118568.txt,P1,ZHO,medium,219,14,7,0.03196347,0,0,3,0.01369863,3,0.01369863,0,0
1118619.txt,P8,ZHO,medium,410,17,3,0.007317073,10,0.024390244,4,0.009756098,6,0.014634146,5,0.012195122
1118901.txt,P8,ZHO,medium,315,22,13,0.041269841,3,0.00952381,6,0.019047619,5,0.015873016,0,0
1119329.txt,P2,ZHO,medium,390,27,19,0.048717949,3,0.007692308,1,0.002564103,6,0.015384615,0,0
1123805.txt,P6,ZHO,high,331,11,17,0.051359517,10,0.03021148,1,0.003021148,6,0.018126888,1,0.003021148
1124819.txt,P7,ZHO,medium,371,16,19,0.051212938,5,0.013477089,0,0,6,0.016172507,1,0.002695418
1126001.txt,P2,ZHO,medium,332,21,11,0.03313253,1,0.003012048,1,0.003012048,3,0.009036145,1,0.003012048
1129637.txt,P7,ZHO,medium,427,25,39,0.091334895,3,0.007025761,0,0,8,0.018735363,2,0.004683841
1131172.txt,P7,ZHO,medium,308,17,12,0.038961039,6,0.019480519,1,0.003246753,8,0.025974026,1,0.003246753
1132436.txt,P4,ZHO,medium,253,16,17,0.067193676,0,0,1,0.003952569,6,0.023715415,2,0.007905138
1133601.txt,P8,ZHO,high,421,22,14,0.033254157,12,0.028503563,1,0.002375297,8,0.019002375,0,0
1133609.txt,P7,ZHO,medium,304,16,23,0.075657895,0,0,0,0,1,0.003289474,0,0
1133647.txt,P2,ZHO,medium,303,16,7,0.02310231,7,0.02310231,0,0,1,0.00330033,0,0
1135467.txt,P6,ZHO,medium,344,19,41,0.119186047,10,0.029069767,1,0.002906977,2,0.005813953,3,0.00872093
1136310.txt,P1,ZHO,medium,239,17,6,0.025104603,2,0.008368201,2,0.008368201,1,0.0041841,0,0
1136540.txt,P5,ZHO,medium,384,18,15,0.0390625,11,0.028645833,2,0.005208333,8,0.020833333,3,0.0078125
1136859.txt,P6,ZHO,medium,197,6,3,0.015228426,10,0.050761421,0,0,4,0.020304569,0,0
1137238.txt,P4,ZHO,medium,341,14,33,0.096774194,4,0.011730205,2,0.005865103,9,0.026392962,1,0.002932551
1139333.txt,P1,ZHO,medium,288,14,6,0.020833333,10,0.034722222,1,0.003472222,8,0.027777778,0,0
1139576.txt,P5,ZHO,medium,361,13,20,0.055401662,10,0.027700831,2,0.005540166,9,0.024930748,3,0.008310249
1139910.txt,P7,ZHO,high,311,15,20,0.064308682,3,0.009646302,1,0.003215434,7,0.022508039,0,0
1140045.txt,P8,ZHO,low,313,19,17,0.054313099,3,0.009584665,0,0,6,0.019169329,0,0
1142118.txt,P1,ZHO,medium,506,16,23,0.045454545,16,0.031620553,3,0.005928854,10,0.019762846,1,0.001976285
1142499.txt,P3,ZHO,medium,326,15,11,0.033742331,6,0.018404908,2,0.006134969,7,0.021472393,0,0
1142846.txt,P8,ZHO,high,309,26,14,0.045307443,4,0.012944984,3,0.009708738,3,0.009708738,0,0
1143786.txt,P6,ZHO,low,158,3,5,0.03164557,2,0.012658228,0,0,1,0.006329114,0,0
1144227.txt,P4,ZHO,low,254,13,24,0.094488189,1,0.003937008,8,0.031496063,6,0.023622047,0,0
1145444.txt,P4,ZHO,high,466,22,20,0.042918455,11,0.02360515,2,0.004291845,15,0.032188841,3,0.006437768
1147630.txt,P6,ZHO,medium,388,25,10,0.025773196,22,0.056701031,0,0,2,0.005154639,3,0.007731959
1147734.txt,P4,ZHO,high,340,18,35,0.102941176,7,0.020588235,0,0,19,0.055882353,0,0
1150400.txt,P6,ZHO,medium,328,22,21,0.06402439,13,0.039634146,1,0.00304878,6,0.018292683,0,0
1151942.txt,P7,ZHO,medium,301,15,17,0.056478405,4,0.013289037,0,0,4,0.013289037,0,0
1152615.txt,P4,ZHO,medium,321,20,26,0.080996885,6,0.018691589,0,0,6,0.018691589,1,0.003115265
1154100.txt,P1,ZHO,medium,349,14,27,0.077363897,6,0.017191977,6,0.017191977,3,0.008595989,0,0
1157285.txt,P2,ZHO,medium,279,6,6,0.021505376,4,0.014336918,1,0.003584229,4,0.014336918,2,0.007168459
1157948.txt,P4,ZHO,high,299,22,21,0.070234114,2,0.006688963,0,0,9,0.030100334,0,0
1158307.txt,P6,ZHO,medium,298,15,14,0.046979866,12,0.040268456,1,0.003355705,1,0.003355705,0,0
1158630.txt,P3,ZHO,high,357,23,21,0.058823529,6,0.016806723,0,0,1,0.00280112,2,0.005602241
1161586.txt,P1,ZHO,high,364,15,16,0.043956044,4,0.010989011,7,0.019230769,4,0.010989011,1,0.002747253
1162739.txt,P8,ZHO,medium,280,14,13,0.046428571,4,0.014285714,0,0,8,0.028571429,1,0.003571429
1162943.txt,P5,ZHO,low,263,12,13,0.049429658,2,0.007604563,1,0.003802281,7,0.02661597,0,0
1165071.txt,P2,ZHO,medium,299,13,19,0.063545151,8,0.026755853,1,0.003344482,3,0.010033445,1,0.003344482
1165565.txt,P6,ZHO,medium,330,21,21,0.063636364,14,0.042424242,0,0,4,0.012121212,0,0
1166105.txt,P8,ZHO,medium,313,15,14,0.044728435,2,0.006389776,2,0.006389776,5,0.015974441,1,0.003194888
1167334.txt,P6,ZHO,medium,408,19,14,0.034313725,17,0.041666667,2,0.004901961,2,0.004901961,0,0
1168987.txt,P5,ZHO,medium,421,14,30,0.071258907,4,0.009501188,3,0.007125891,7,0.016627078,0,0
1169170.txt,P2,ZHO,high,397,23,12,0.0302267,11,0.027707809,2,0.005037783,5,0.012594458,1,0.002518892
1169848.txt,P5,ZHO,medium,408,21,29,0.071078431,11,0.026960784,2,0.004901961,6,0.014705882,0,0
1170049.txt,P8,ZHO,low,170,9,13,0.076470588,2,0.011764706,2,0.011764706,5,0.029411765,1,0.005882353
1170856.txt,P1,ZHO,medium,254,11,15,0.059055118,7,0.027559055,2,0.007874016,5,0.019685039,1,0.003937008
1172332.txt,P4,ZHO,high,379,15,25,0.065963061,5,0.013192612,0,0,9,0.023746702,0,0
1173871.txt,P5,ZHO,medium,296,19,16,0.054054054,1,0.003378378,1,0.003378378,12,0.040540541,0,0
1175182.txt,P3,ZHO,high,310,18,18,0.058064516,3,0.009677419,0,0,1,0.003225806,2,0.006451613
1175383.txt,P2,ZHO,medium,352,26,9,0.025568182,8,0.022727273,0,0,7,0.019886364,0,0
1175987.txt,P8,ZHO,medium,351,25,4,0.011396011,12,0.034188034,4,0.011396011,6,0.017094017,2,0.005698006
1176638.txt,P6,ZHO,medium,370,21,12,0.032432432,21,0.056756757,0,0,6,0.016216216,0,0
1177255.txt,P8,ZHO,high,387,26,18,0.046511628,6,0.015503876,0,0,5,0.012919897,2,0.005167959
1178982.txt,P2,ZHO,high,427,30,4,0.009367681,0,0,0,0,4,0.009367681,0,0
1179682.txt,P7,ZHO,medium,381,12,34,0.089238845,0,0,1,0.002624672,6,0.015748031,0,0
1180577.txt,P4,ZHO,medium,328,11,21,0.06402439,4,0.012195122,1,0.00304878,10,0.030487805,7,0.021341463
1181311.txt,P3,ZHO,medium,249,12,8,0.032128514,1,0.004016064,0,0,6,0.024096386,0,0
1185938.txt,P5,ZHO,medium,273,16,15,0.054945055,3,0.010989011,1,0.003663004,8,0.029304029,2,0.007326007
1187044.txt,P6,ZHO,medium,312,16,13,0.041666667,14,0.044871795,1,0.003205128,6,0.019230769,0,0
1188004.txt,P2,ZHO,medium,351,24,6,0.017094017,3,0.008547009,0,0,8,0.022792023,4,0.011396011
1188748.txt,P5,ZHO,high,360,19,29,0.080555556,9,0.025,1,0.002777778,7,0.019444444,0,0
1188792.txt,P1,ZHO,high,335,19,22,0.065671642,15,0.044776119,3,0.008955224,3,0.008955224,2,0.005970149
1190407.txt,P5,ZHO,medium,242,14,17,0.070247934,6,0.024793388,0,0,9,0.037190083,0,0
1190793.txt,P8,ZHO,high,349,23,13,0.037249284,8,0.022922636,0,0,2,0.005730659,0,0
1190908.txt,P7,ZHO,medium,453,25,24,0.052980132,8,0.017660044,0,0,12,0.026490066,0,0
1192415.txt,P3,ZHO,medium,330,26,8,0.024242424,6,0.018181818,4,0.012121212,1,0.003030303,1,0.003030303
1198112.txt,P1,ZHO,medium,362,19,19,0.052486188,5,0.013812155,8,0.022099448,13,0.035911602,0,0
1200966.txt,P7,ZHO,low,176,7,9,0.051136364,5,0.028409091,0,0,3,0.017045455,0,0
1202837.txt,P6,ZHO,low,177,11,6,0.033898305,3,0.016949153,0,0,7,0.039548023,1,0.005649718
1203095.txt,P4,ZHO,low,288,6,29,0.100694444,1,0.003472222,2,0.006944444,12,0.041666667,0,0
1205275.txt,P4,ZHO,medium,391,25,19,0.04859335,5,0.012787724,3,0.007672634,8,0.020460358,0,0
1207331.txt,P1,ZHO,high,438,19,30,0.068493151,14,0.03196347,7,0.015981735,6,0.01369863,0,0
1208371.txt,P6,ZHO,high,297,21,19,0.063973064,17,0.057239057,2,0.006734007,2,0.006734007,0,0
1212423.txt,P4,ZHO,low,142,19,6,0.042253521,0,0,0,0,4,0.028169014,0,0
1216752.txt,P6,ZHO,medium,344,20,13,0.037790698,11,0.031976744,2,0.005813953,0,0,0,0
1218061.txt,P1,ZHO,high,386,18,16,0.041450777,17,0.044041451,7,0.018134715,2,0.005181347,1,0.002590674
1219033.txt,P5,ZHO,medium,364,22,13,0.035714286,18,0.049450549,3,0.008241758,8,0.021978022,1,0.002747253
1219938.txt,P2,ZHO,medium,276,10,5,0.018115942,2,0.007246377,0,0,7,0.025362319,2,0.007246377
1225805.txt,P7,ZHO,medium,305,16,17,0.055737705,4,0.013114754,0,0,9,0.029508197,0,0
1229862.txt,P4,ZHO,high,588,19,47,0.079931973,34,0.057823129,1,0.00170068,18,0.030612245,1,0.00170068
1231169.txt,P2,ZHO,medium,447,27,21,0.046979866,8,0.017897092,1,0.002237136,5,0.011185682,3,0.006711409
1231684.txt,P5,ZHO,medium,384,24,21,0.0546875,5,0.013020833,3,0.0078125,4,0.010416667,1,0.002604167
1232625.txt,P7,ZHO,medium,325,18,28,0.086153846,5,0.015384615,0,0,10,0.030769231,0,0
1233176.txt,P4,ZHO,medium,277,11,22,0.079422383,10,0.036101083,1,0.003610108,2,0.007220217,1,0.003610108
1233798.txt,P5,ZHO,medium,379,26,25,0.065963061,4,0.01055409,0,0,6,0.015831135,0,0
1235039.txt,P2,ZHO,medium,279,12,8,0.028673835,5,0.017921147,0,0,4,0.014336918,2,0.007168459
1236188.txt,P8,ZHO,medium,394,22,15,0.038071066,6,0.015228426,0,0,5,0.012690355,1,0.002538071
1237393.txt,P8,ZHO,medium,351,17,15,0.042735043,9,0.025641026,0,0,5,0.014245014,1,0.002849003
1241893.txt,P3,ZHO,medium,303,19,3,0.00990099,3,0.00990099,0,0,10,0.0330033,1,0.00330033
1244877.txt,P7,ZHO,high,396,15,39,0.098484848,3,0.007575758,0,0,4,0.01010101,0,0
1247710.txt,P5,ZHO,high,378,20,25,0.066137566,7,0.018518519,0,0,9,0.023809524,0,0
1249331.txt,P3,ZHO,high,484,20,36,0.074380165,8,0.016528926,0,0,12,0.024793388,2,0.004132231
1249550.txt,P8,ZHO,medium,366,18,11,0.030054645,9,0.024590164,1,0.00273224,13,0.035519126,2,0.005464481
1252690.txt,P1,ZHO,medium,280,9,13,0.046428571,11,0.039285714,1,0.003571429,5,0.017857143,0,0
1259835.txt,P1,ZHO,medium,312,12,8,0.025641026,12,0.038461538,5,0.016025641,3,0.009615385,0,0
1260549.txt,P8,ZHO,medium,292,16,18,0.061643836,3,0.010273973,0,0,3,0.010273973,0,0
1261571.txt,P7,ZHO,medium,222,16,15,0.067567568,1,0.004504505,0,0,3,0.013513514,0,0
1262051.txt,P7,ZHO,medium,308,15,25,0.081168831,6,0.019480519,0,0,3,0.00974026,0,0
1265643.txt,P2,ZHO,high,269,20,19,0.07063197,4,0.014869888,0,0,6,0.022304833,1,0.003717472
1265932.txt,P7,ZHO,medium,292,22,35,0.119863014,0,0,0,0,2,0.006849315,0,0
1266148.txt,P1,ZHO,high,319,19,5,0.015673981,7,0.021943574,3,0.009404389,6,0.018808777,0,0
1267349.txt,P5,ZHO,high,336,20,19,0.056547619,5,0.014880952,1,0.00297619,2,0.005952381,0,0
1268389.txt,P5,ZHO,medium,350,28,40,0.114285714,2,0.005714286,2,0.005714286,6,0.017142857,4,0.011428571
